time,numberOfDiscoveredNodes,percentage
3600,0,0.0
7200,0,0.0
10800,0,0.0
14400,1,1.0
18000,1,1.0
21600,1,1.0
25200,1,1.0
28800,1,1.0
32400,1,1.0
36000,1,1.0
39600,1,1.0
43200,1,1.0
46800,1,1.0
50400,2,2.0
54000,2,2.0
57600,2,2.0
61200,3,3.0
64800,3,3.0
68400,3,3.0
72000,3,3.0
75600,3,3.0
79200,3,3.0
82800,3,3.0
86400,3,3.0
90000,3,3.0
93600,3,3.0
97200,3,3.0
100800,3,3.0
104400,3,3.0
108000,3,3.0
111600,3,3.0
115200,3,3.0
118800,4,4.0
122400,5,5.0
126000,5,5.0
129600,5,5.0
133200,5,5.0
136800,5,5.0
140400,5,5.0
144000,5,5.0
147600,5,5.0
151200,5,5.0
154800,5,5.0
158400,5,5.0
162000,5,5.0
165600,5,5.0
169200,5,5.0
172800,5,5.0
176400,5,5.0
180000,6,6.0
183600,6,6.0
187200,9,9.0
190800,10,10.0
194400,12,12.0
198000,12,12.0
201600,12,12.0
205200,13,13.0
208800,13,13.0
212400,13,13.0
216000,14,14.000000000000002
219600,15,15.0
223200,16,16.0
226800,16,16.0
230400,21,21.0
234000,21,21.0
237600,22,22.0
241200,22,22.0
244800,23,23.0
248400,23,23.0
252000,23,23.0
255600,23,23.0
259200,23,23.0
262800,23,23.0
266400,23,23.0
270000,23,23.0
273600,24,24.0
277200,24,24.0
280800,24,24.0
284400,24,24.0
288000,25,25.0
291600,26,26.0
295200,27,27.0
298800,27,27.0
302400,28,28.000000000000004
306000,28,28.000000000000004
309600,28,28.000000000000004
313200,28,28.000000000000004
316800,28,28.000000000000004
320400,28,28.000000000000004
324000,28,28.000000000000004
327600,28,28.000000000000004
331200,28,28.000000000000004
334800,28,28.000000000000004
338400,28,28.000000000000004
342000,28,28.000000000000004
345600,28,28.000000000000004
349200,28,28.000000000000004
352800,28,28.000000000000004
356400,28,28.000000000000004
360000,28,28.000000000000004
363600,28,28.000000000000004
367200,28,28.000000000000004
370800,29,28.999999999999996
374400,30,30.0
378000,30,30.0
381600,30,30.0
385200,30,30.0
388800,35,35.0
392400,35,35.0
396000,35,35.0
399600,35,35.0
403200,35,35.0
406800,35,35.0
410400,35,35.0
414000,35,35.0
417600,36,36.0
421200,39,39.0
424800,47,47.0
428400,48,48.0
432000,48,48.0
435600,49,49.0
439200,49,49.0
442800,49,49.0
446400,49,49.0
450000,49,49.0
453600,49,49.0
457200,49,49.0
460800,49,49.0
464400,49,49.0
468000,49,49.0
471600,49,49.0
475200,49,49.0
478800,49,49.0
482400,49,49.0
486000,49,49.0
489600,49,49.0
493200,49,49.0
496800,49,49.0
500400,49,49.0
504000,49,49.0
507600,49,49.0
511200,49,49.0
514800,49,49.0
518400,49,49.0
522000,49,49.0
525600,49,49.0
529200,49,49.0
532800,49,49.0
536400,49,49.0
540000,49,49.0
543600,49,49.0
547200,49,49.0
550800,49,49.0
554400,51,51.0
558000,51,51.0
561600,51,51.0
565200,51,51.0
568800,51,51.0
572400,51,51.0
576000,51,51.0
579600,51,51.0
583200,51,51.0
586800,51,51.0
590400,52,52.0
594000,52,52.0
597600,52,52.0
601200,52,52.0
604800,52,52.0
604800,52,52.0
