time,numberOfDiscoveredNodes,percentage
3600,3,3.0
7200,4,4.0
10800,13,13.0
14400,14,14.000000000000002
18000,18,18.0
21600,26,26.0
25200,27,27.0
28800,27,27.0
32400,29,28.999999999999996
36000,31,31.0
39600,31,31.0
43200,31,31.0
46800,34,34.0
50400,39,39.0
54000,40,40.0
57600,40,40.0
61200,40,40.0
64800,42,42.0
68400,43,43.0
72000,43,43.0
75600,44,44.0
79200,45,45.0
82800,50,50.0
86400,52,52.0
90000,52,52.0
93600,53,53.0
97200,54,54.0
100800,54,54.0
104400,54,54.0
108000,55,55.00000000000001
111600,57,56.99999999999999
115200,57,56.99999999999999
118800,57,56.99999999999999
122400,58,57.99999999999999
126000,63,63.0
129600,64,64.0
133200,64,64.0
136800,64,64.0
140400,66,66.0
144000,68,68.0
147600,68,68.0
151200,68,68.0
154800,68,68.0
158400,68,68.0
162000,68,68.0
165600,68,68.0
169200,70,70.0
172800,70,70.0
176400,70,70.0
180000,71,71.0
183600,71,71.0
187200,71,71.0
190800,74,74.0
194400,75,75.0
198000,75,75.0
201600,75,75.0
205200,75,75.0
208800,75,75.0
212400,75,75.0
216000,76,76.0
219600,79,79.0
223200,79,79.0
226800,79,79.0
230400,79,79.0
234000,79,79.0
237600,79,79.0
241200,79,79.0
244800,79,79.0
248400,79,79.0
252000,80,80.0
255600,80,80.0
259200,80,80.0
262800,80,80.0
266400,82,82.0
270000,82,82.0
273600,82,82.0
277200,82,82.0
280800,83,83.0
284400,83,83.0
288000,84,84.0
291600,84,84.0
295200,84,84.0
298800,86,86.0
302400,86,86.0
306000,86,86.0
309600,86,86.0
313200,88,88.0
316800,88,88.0
320400,88,88.0
324000,88,88.0
327600,88,88.0
331200,89,89.0
334800,89,89.0
338400,89,89.0
342000,89,89.0
345600,89,89.0
349200,89,89.0
352800,89,89.0
356400,89,89.0
360000,89,89.0
363600,90,90.0
367200,90,90.0
370800,90,90.0
374400,90,90.0
378000,90,90.0
381600,90,90.0
385200,90,90.0
388800,90,90.0
392400,90,90.0
396000,90,90.0
399600,90,90.0
403200,90,90.0
406800,90,90.0
410400,90,90.0
414000,90,90.0
417600,90,90.0
421200,90,90.0
424800,90,90.0
428400,90,90.0
432000,90,90.0
435600,90,90.0
439200,90,90.0
442800,90,90.0
446400,90,90.0
450000,90,90.0
453600,90,90.0
457200,90,90.0
460800,90,90.0
464400,90,90.0
468000,90,90.0
471600,90,90.0
475200,90,90.0
478800,90,90.0
482400,90,90.0
486000,90,90.0
489600,92,92.0
493200,93,93.0
496800,93,93.0
500400,93,93.0
504000,93,93.0
507600,93,93.0
511200,93,93.0
514800,93,93.0
518400,93,93.0
522000,93,93.0
525600,93,93.0
529200,93,93.0
532800,93,93.0
536400,93,93.0
540000,93,93.0
543600,93,93.0
547200,93,93.0
550800,93,93.0
554400,93,93.0
558000,93,93.0
561600,93,93.0
565200,93,93.0
568800,93,93.0
572400,93,93.0
576000,93,93.0
579600,93,93.0
583200,93,93.0
586800,93,93.0
590400,93,93.0
594000,93,93.0
597600,93,93.0
601200,93,93.0
604800,93,93.0
604800,93,93.0
