time,numberOfDiscoveredNodes,percentage
3600,2,2.0
7200,3,3.0
10800,8,8.0
14400,15,15.0
18000,17,17.0
21600,29,28.999999999999996
25200,32,32.0
28800,34,34.0
32400,40,40.0
36000,40,40.0
39600,40,40.0
43200,41,41.0
46800,42,42.0
50400,42,42.0
54000,42,42.0
57600,46,46.0
61200,50,50.0
64800,50,50.0
68400,50,50.0
72000,50,50.0
75600,50,50.0
79200,53,53.0
82800,54,54.0
86400,54,54.0
90000,54,54.0
93600,55,55.00000000000001
97200,55,55.00000000000001
100800,57,56.99999999999999
104400,58,57.99999999999999
108000,59,59.0
111600,61,61.0
115200,62,62.0
118800,62,62.0
122400,63,63.0
126000,63,63.0
129600,63,63.0
133200,65,65.0
136800,65,65.0
140400,65,65.0
144000,65,65.0
147600,68,68.0
151200,68,68.0
154800,68,68.0
158400,68,68.0
162000,69,69.0
165600,69,69.0
169200,69,69.0
172800,69,69.0
176400,69,69.0
180000,69,69.0
183600,69,69.0
187200,74,74.0
190800,75,75.0
194400,75,75.0
198000,75,75.0
201600,75,75.0
205200,75,75.0
208800,75,75.0
212400,76,76.0
216000,77,77.0
219600,77,77.0
223200,77,77.0
226800,79,79.0
230400,79,79.0
234000,79,79.0
237600,79,79.0
241200,79,79.0
244800,79,79.0
248400,79,79.0
252000,79,79.0
255600,79,79.0
259200,79,79.0
262800,79,79.0
266400,80,80.0
270000,80,80.0
273600,80,80.0
277200,81,81.0
280800,81,81.0
284400,81,81.0
288000,82,82.0
291600,83,83.0
295200,84,84.0
298800,85,85.0
302400,88,88.0
306000,90,90.0
309600,90,90.0
313200,90,90.0
316800,90,90.0
320400,90,90.0
324000,90,90.0
327600,90,90.0
331200,91,91.0
334800,92,92.0
338400,92,92.0
342000,92,92.0
345600,92,92.0
349200,93,93.0
352800,93,93.0
356400,93,93.0
360000,93,93.0
363600,93,93.0
367200,93,93.0
370800,93,93.0
374400,93,93.0
378000,93,93.0
381600,93,93.0
385200,94,94.0
388800,94,94.0
392400,94,94.0
396000,94,94.0
399600,94,94.0
403200,94,94.0
406800,94,94.0
410400,94,94.0
414000,94,94.0
417600,94,94.0
421200,94,94.0
424800,94,94.0
428400,94,94.0
432000,94,94.0
435600,94,94.0
439200,94,94.0
442800,95,95.0
446400,96,96.0
450000,96,96.0
453600,96,96.0
457200,96,96.0
460800,96,96.0
464400,96,96.0
468000,96,96.0
471600,96,96.0
475200,96,96.0
478800,96,96.0
482400,96,96.0
486000,96,96.0
489600,96,96.0
493200,96,96.0
496800,96,96.0
500400,96,96.0
504000,96,96.0
507600,96,96.0
511200,96,96.0
514800,96,96.0
518400,96,96.0
522000,96,96.0
525600,96,96.0
529200,96,96.0
532800,96,96.0
536400,96,96.0
540000,96,96.0
543600,96,96.0
547200,96,96.0
550800,96,96.0
554400,96,96.0
558000,96,96.0
561600,96,96.0
565200,96,96.0
568800,96,96.0
572400,96,96.0
576000,96,96.0
579600,96,96.0
583200,96,96.0
586800,96,96.0
590400,96,96.0
594000,96,96.0
597600,96,96.0
601200,96,96.0
604800,96,96.0
604800,96,96.0
