time,numberOfDiscoveredNodes,percentage
3600,0,0.0
7200,7,7.000000000000001
10800,8,8.0
14400,8,8.0
18000,8,8.0
21600,8,8.0
25200,9,9.0
28800,11,11.0
32400,11,11.0
36000,20,20.0
39600,22,22.0
43200,22,22.0
46800,22,22.0
50400,22,22.0
54000,22,22.0
57600,24,24.0
61200,26,26.0
64800,27,27.0
68400,27,27.0
72000,28,28.000000000000004
75600,29,28.999999999999996
79200,30,30.0
82800,31,31.0
86400,31,31.0
90000,36,36.0
93600,38,38.0
97200,39,39.0
100800,39,39.0
104400,40,40.0
108000,40,40.0
111600,40,40.0
115200,42,42.0
118800,44,44.0
122400,46,46.0
126000,46,46.0
129600,46,46.0
133200,47,47.0
136800,49,49.0
140400,51,51.0
144000,51,51.0
147600,51,51.0
151200,52,52.0
154800,52,52.0
158400,52,52.0
162000,55,55.00000000000001
165600,58,57.99999999999999
169200,58,57.99999999999999
172800,58,57.99999999999999
176400,58,57.99999999999999
180000,58,57.99999999999999
183600,58,57.99999999999999
187200,59,59.0
190800,59,59.0
194400,60,60.0
198000,61,61.0
201600,61,61.0
205200,61,61.0
208800,61,61.0
212400,61,61.0
216000,62,62.0
219600,62,62.0
223200,63,63.0
226800,63,63.0
230400,63,63.0
234000,69,69.0
237600,72,72.0
241200,74,74.0
244800,74,74.0
248400,74,74.0
252000,74,74.0
255600,74,74.0
259200,74,74.0
262800,74,74.0
266400,74,74.0
270000,74,74.0
273600,74,74.0
277200,74,74.0
280800,74,74.0
284400,74,74.0
288000,74,74.0
291600,74,74.0
295200,74,74.0
298800,74,74.0
302400,74,74.0
306000,74,74.0
309600,74,74.0
313200,74,74.0
316800,75,75.0
320400,75,75.0
324000,75,75.0
327600,75,75.0
331200,77,77.0
334800,77,77.0
338400,77,77.0
342000,77,77.0
345600,77,77.0
349200,77,77.0
352800,77,77.0
356400,78,78.0
360000,78,78.0
363600,78,78.0
367200,78,78.0
370800,79,79.0
374400,79,79.0
378000,79,79.0
381600,79,79.0
385200,79,79.0
388800,82,82.0
392400,84,84.0
396000,85,85.0
399600,85,85.0
403200,85,85.0
406800,85,85.0
410400,85,85.0
414000,85,85.0
417600,85,85.0
421200,85,85.0
424800,85,85.0
428400,86,86.0
432000,86,86.0
435600,86,86.0
439200,86,86.0
442800,87,87.0
446400,89,89.0
450000,89,89.0
453600,89,89.0
457200,89,89.0
460800,92,92.0
464400,93,93.0
468000,95,95.0
471600,96,96.0
475200,96,96.0
478800,96,96.0
482400,96,96.0
486000,96,96.0
489600,96,96.0
493200,96,96.0
496800,96,96.0
500400,96,96.0
504000,96,96.0
507600,96,96.0
511200,96,96.0
514800,96,96.0
518400,96,96.0
522000,96,96.0
525600,96,96.0
529200,96,96.0
532800,96,96.0
536400,96,96.0
540000,96,96.0
543600,96,96.0
547200,96,96.0
550800,96,96.0
554400,96,96.0
558000,96,96.0
561600,96,96.0
565200,96,96.0
568800,96,96.0
572400,96,96.0
576000,96,96.0
579600,96,96.0
583200,96,96.0
586800,96,96.0
590400,96,96.0
594000,96,96.0
597600,96,96.0
601200,96,96.0
604800,96,96.0
604800,96,96.0
