time,numberOfDiscoveredNodes,percentage
3600,0,0.0
7200,0,0.0
10800,3,3.0
14400,5,5.0
18000,9,9.0
21600,14,14.000000000000002
25200,14,14.000000000000002
28800,15,15.0
32400,15,15.0
36000,17,17.0
39600,27,27.0
43200,27,27.0
46800,27,27.0
50400,27,27.0
54000,27,27.0
57600,28,28.000000000000004
61200,28,28.000000000000004
64800,28,28.000000000000004
68400,28,28.000000000000004
72000,28,28.000000000000004
75600,28,28.000000000000004
79200,32,32.0
82800,33,33.0
86400,33,33.0
90000,33,33.0
93600,33,33.0
97200,33,33.0
100800,33,33.0
104400,33,33.0
108000,33,33.0
111600,40,40.0
115200,40,40.0
118800,41,41.0
122400,42,42.0
126000,44,44.0
129600,44,44.0
133200,46,46.0
136800,46,46.0
140400,52,52.0
144000,59,59.0
147600,59,59.0
151200,59,59.0
154800,61,61.0
158400,61,61.0
162000,62,62.0
165600,62,62.0
169200,62,62.0
172800,62,62.0
176400,62,62.0
180000,63,63.0
183600,63,63.0
187200,63,63.0
190800,65,65.0
194400,66,66.0
198000,66,66.0
201600,66,66.0
205200,66,66.0
208800,67,67.0
212400,67,67.0
216000,69,69.0
219600,69,69.0
223200,70,70.0
226800,70,70.0
230400,71,71.0
234000,71,71.0
237600,72,72.0
241200,72,72.0
244800,72,72.0
248400,72,72.0
252000,73,73.0
255600,73,73.0
259200,73,73.0
262800,73,73.0
266400,73,73.0
270000,73,73.0
273600,73,73.0
277200,73,73.0
280800,73,73.0
284400,73,73.0
288000,75,75.0
291600,75,75.0
295200,76,76.0
298800,77,77.0
302400,79,79.0
306000,79,79.0
309600,84,84.0
313200,84,84.0
316800,84,84.0
320400,84,84.0
324000,86,86.0
327600,86,86.0
331200,86,86.0
334800,86,86.0
338400,86,86.0
342000,87,87.0
345600,87,87.0
349200,87,87.0
352800,87,87.0
356400,87,87.0
360000,88,88.0
363600,88,88.0
367200,88,88.0
370800,88,88.0
374400,89,89.0
378000,89,89.0
381600,89,89.0
385200,89,89.0
388800,89,89.0
392400,89,89.0
396000,89,89.0
399600,89,89.0
403200,89,89.0
406800,89,89.0
410400,89,89.0
414000,89,89.0
417600,89,89.0
421200,89,89.0
424800,92,92.0
428400,92,92.0
432000,92,92.0
435600,92,92.0
439200,92,92.0
442800,92,92.0
446400,92,92.0
450000,92,92.0
453600,92,92.0
457200,92,92.0
460800,92,92.0
464400,92,92.0
468000,92,92.0
471600,92,92.0
475200,94,94.0
478800,94,94.0
482400,94,94.0
486000,94,94.0
489600,94,94.0
493200,94,94.0
496800,94,94.0
500400,94,94.0
504000,94,94.0
507600,94,94.0
511200,94,94.0
514800,94,94.0
518400,94,94.0
522000,94,94.0
525600,94,94.0
529200,94,94.0
532800,94,94.0
536400,94,94.0
540000,94,94.0
543600,94,94.0
547200,94,94.0
550800,94,94.0
554400,94,94.0
558000,94,94.0
561600,94,94.0
565200,94,94.0
568800,94,94.0
572400,94,94.0
576000,94,94.0
579600,94,94.0
583200,94,94.0
586800,94,94.0
590400,94,94.0
594000,94,94.0
597600,94,94.0
601200,94,94.0
604800,94,94.0
604800,94,94.0
