time,numberOfDiscoveredNodes,percentage
3600,1,1.0
7200,2,2.0
10800,2,2.0
14400,2,2.0
18000,2,2.0
21600,2,2.0
25200,2,2.0
28800,2,2.0
32400,2,2.0
36000,3,3.0
39600,3,3.0
43200,3,3.0
46800,6,6.0
50400,9,9.0
54000,10,10.0
57600,10,10.0
61200,13,13.0
64800,17,17.0
68400,19,19.0
72000,20,20.0
75600,20,20.0
79200,20,20.0
82800,20,20.0
86400,20,20.0
90000,21,21.0
93600,21,21.0
97200,21,21.0
100800,21,21.0
104400,21,21.0
108000,21,21.0
111600,21,21.0
115200,21,21.0
118800,21,21.0
122400,21,21.0
126000,21,21.0
129600,21,21.0
133200,21,21.0
136800,27,27.0
140400,29,28.999999999999996
144000,29,28.999999999999996
147600,29,28.999999999999996
151200,29,28.999999999999996
154800,29,28.999999999999996
158400,29,28.999999999999996
162000,29,28.999999999999996
165600,29,28.999999999999996
169200,29,28.999999999999996
172800,29,28.999999999999996
176400,29,28.999999999999996
180000,30,30.0
183600,30,30.0
187200,30,30.0
190800,30,30.0
194400,30,30.0
198000,30,30.0
201600,30,30.0
205200,30,30.0
208800,30,30.0
212400,30,30.0
216000,30,30.0
219600,30,30.0
223200,30,30.0
226800,30,30.0
230400,30,30.0
234000,30,30.0
237600,32,32.0
241200,32,32.0
244800,32,32.0
248400,32,32.0
252000,32,32.0
255600,32,32.0
259200,32,32.0
262800,32,32.0
266400,32,32.0
270000,32,32.0
273600,32,32.0
277200,32,32.0
280800,32,32.0
284400,32,32.0
288000,32,32.0
291600,32,32.0
295200,32,32.0
298800,32,32.0
302400,32,32.0
306000,32,32.0
309600,32,32.0
313200,32,32.0
316800,32,32.0
320400,32,32.0
324000,32,32.0
327600,32,32.0
331200,32,32.0
334800,32,32.0
338400,32,32.0
342000,32,32.0
345600,32,32.0
349200,32,32.0
352800,32,32.0
356400,32,32.0
360000,32,32.0
363600,32,32.0
367200,32,32.0
370800,32,32.0
374400,32,32.0
378000,32,32.0
381600,32,32.0
385200,32,32.0
388800,32,32.0
392400,32,32.0
396000,32,32.0
399600,32,32.0
403200,32,32.0
406800,32,32.0
410400,32,32.0
414000,32,32.0
417600,32,32.0
421200,32,32.0
424800,32,32.0
428400,32,32.0
432000,32,32.0
435600,32,32.0
439200,32,32.0
442800,32,32.0
446400,32,32.0
450000,32,32.0
453600,32,32.0
457200,32,32.0
460800,32,32.0
464400,32,32.0
468000,32,32.0
471600,32,32.0
475200,32,32.0
478800,33,33.0
482400,34,34.0
486000,34,34.0
489600,34,34.0
493200,34,34.0
496800,34,34.0
500400,34,34.0
504000,34,34.0
507600,34,34.0
511200,34,34.0
514800,34,34.0
518400,34,34.0
522000,34,34.0
525600,34,34.0
529200,34,34.0
532800,34,34.0
536400,34,34.0
540000,34,34.0
543600,34,34.0
547200,34,34.0
550800,34,34.0
554400,34,34.0
558000,34,34.0
561600,34,34.0
565200,34,34.0
568800,34,34.0
572400,34,34.0
576000,34,34.0
579600,34,34.0
583200,34,34.0
586800,34,34.0
590400,34,34.0
594000,34,34.0
597600,34,34.0
601200,34,34.0
604800,34,34.0
604800,34,34.0
