time,numberOfDiscoveredNodes,percentage
3600,1,1.0
7200,8,8.0
10800,14,14.000000000000002
14400,15,15.0
18000,19,19.0
21600,28,28.000000000000004
25200,33,33.0
28800,33,33.0
32400,33,33.0
36000,33,33.0
39600,33,33.0
43200,33,33.0
46800,34,34.0
50400,35,35.0
54000,35,35.0
57600,35,35.0
61200,40,40.0
64800,46,46.0
68400,46,46.0
72000,47,47.0
75600,48,48.0
79200,50,50.0
82800,52,52.0
86400,53,53.0
90000,56,56.00000000000001
93600,56,56.00000000000001
97200,58,57.99999999999999
100800,59,59.0
104400,59,59.0
108000,59,59.0
111600,59,59.0
115200,59,59.0
118800,59,59.0
122400,59,59.0
126000,59,59.0
129600,60,60.0
133200,60,60.0
136800,61,61.0
140400,61,61.0
144000,61,61.0
147600,61,61.0
151200,62,62.0
154800,62,62.0
158400,62,62.0
162000,62,62.0
165600,62,62.0
169200,62,62.0
172800,63,63.0
176400,63,63.0
180000,66,66.0
183600,66,66.0
187200,66,66.0
190800,66,66.0
194400,68,68.0
198000,68,68.0
201600,68,68.0
205200,68,68.0
208800,68,68.0
212400,68,68.0
216000,69,69.0
219600,69,69.0
223200,70,70.0
226800,70,70.0
230400,70,70.0
234000,70,70.0
237600,70,70.0
241200,71,71.0
244800,71,71.0
248400,71,71.0
252000,72,72.0
255600,73,73.0
259200,73,73.0
262800,73,73.0
266400,73,73.0
270000,73,73.0
273600,73,73.0
277200,74,74.0
280800,74,74.0
284400,74,74.0
288000,74,74.0
291600,76,76.0
295200,76,76.0
298800,76,76.0
302400,76,76.0
306000,77,77.0
309600,77,77.0
313200,78,78.0
316800,78,78.0
320400,78,78.0
324000,79,79.0
327600,79,79.0
331200,79,79.0
334800,81,81.0
338400,81,81.0
342000,81,81.0
345600,81,81.0
349200,81,81.0
352800,81,81.0
356400,81,81.0
360000,81,81.0
363600,83,83.0
367200,83,83.0
370800,84,84.0
374400,84,84.0
378000,84,84.0
381600,84,84.0
385200,84,84.0
388800,85,85.0
392400,86,86.0
396000,86,86.0
399600,86,86.0
403200,86,86.0
406800,86,86.0
410400,86,86.0
414000,88,88.0
417600,89,89.0
421200,89,89.0
424800,89,89.0
428400,89,89.0
432000,89,89.0
435600,89,89.0
439200,89,89.0
442800,89,89.0
446400,89,89.0
450000,89,89.0
453600,89,89.0
457200,90,90.0
460800,90,90.0
464400,90,90.0
468000,90,90.0
471600,90,90.0
475200,90,90.0
478800,90,90.0
482400,90,90.0
486000,90,90.0
489600,90,90.0
493200,90,90.0
496800,90,90.0
500400,90,90.0
504000,90,90.0
507600,90,90.0
511200,90,90.0
514800,90,90.0
518400,90,90.0
522000,90,90.0
525600,90,90.0
529200,90,90.0
532800,90,90.0
536400,90,90.0
540000,90,90.0
543600,90,90.0
547200,90,90.0
550800,90,90.0
554400,90,90.0
558000,90,90.0
561600,90,90.0
565200,91,91.0
568800,91,91.0
572400,91,91.0
576000,91,91.0
579600,91,91.0
583200,91,91.0
586800,91,91.0
590400,91,91.0
594000,91,91.0
597600,91,91.0
601200,91,91.0
604800,91,91.0
604800,91,91.0
