time,numberOfDiscoveredNodes,percentage
3600,0,0.0
7200,5,5.0
10800,6,6.0
14400,10,10.0
18000,17,17.0
21600,22,22.0
25200,24,24.0
28800,29,28.999999999999996
32400,29,28.999999999999996
36000,29,28.999999999999996
39600,32,32.0
43200,32,32.0
46800,34,34.0
50400,35,35.0
54000,35,35.0
57600,35,35.0
61200,39,39.0
64800,44,44.0
68400,44,44.0
72000,47,47.0
75600,47,47.0
79200,53,53.0
82800,54,54.0
86400,56,56.00000000000001
90000,56,56.00000000000001
93600,57,56.99999999999999
97200,58,57.99999999999999
100800,59,59.0
104400,60,60.0
108000,61,61.0
111600,64,64.0
115200,65,65.0
118800,65,65.0
122400,65,65.0
126000,65,65.0
129600,67,67.0
133200,68,68.0
136800,68,68.0
140400,68,68.0
144000,70,70.0
147600,70,70.0
151200,70,70.0
154800,72,72.0
158400,73,73.0
162000,73,73.0
165600,73,73.0
169200,73,73.0
172800,73,73.0
176400,73,73.0
180000,74,74.0
183600,74,74.0
187200,76,76.0
190800,78,78.0
194400,78,78.0
198000,81,81.0
201600,83,83.0
205200,84,84.0
208800,86,86.0
212400,86,86.0
216000,86,86.0
219600,86,86.0
223200,86,86.0
226800,86,86.0
230400,86,86.0
234000,86,86.0
237600,86,86.0
241200,86,86.0
244800,87,87.0
248400,87,87.0
252000,88,88.0
255600,88,88.0
259200,88,88.0
262800,88,88.0
266400,88,88.0
270000,92,92.0
273600,92,92.0
277200,92,92.0
280800,94,94.0
284400,94,94.0
288000,94,94.0
291600,94,94.0
295200,94,94.0
298800,94,94.0
302400,94,94.0
306000,94,94.0
309600,94,94.0
313200,94,94.0
316800,94,94.0
320400,95,95.0
324000,96,96.0
327600,96,96.0
331200,96,96.0
334800,96,96.0
338400,96,96.0
342000,96,96.0
345600,96,96.0
349200,96,96.0
352800,97,97.0
356400,97,97.0
360000,97,97.0
363600,97,97.0
367200,97,97.0
370800,97,97.0
374400,97,97.0
378000,97,97.0
381600,97,97.0
385200,97,97.0
388800,97,97.0
392400,97,97.0
396000,97,97.0
399600,97,97.0
403200,97,97.0
406800,97,97.0
410400,97,97.0
414000,97,97.0
417600,97,97.0
421200,97,97.0
424800,97,97.0
428400,97,97.0
432000,97,97.0
435600,97,97.0
439200,97,97.0
442800,97,97.0
446400,97,97.0
450000,97,97.0
453600,97,97.0
457200,97,97.0
460800,97,97.0
464400,97,97.0
468000,97,97.0
471600,97,97.0
475200,97,97.0
478800,97,97.0
482400,97,97.0
486000,97,97.0
489600,97,97.0
493200,97,97.0
496800,97,97.0
500400,97,97.0
504000,97,97.0
507600,98,98.0
511200,98,98.0
514800,98,98.0
518400,98,98.0
522000,98,98.0
525600,98,98.0
529200,98,98.0
532800,98,98.0
536400,98,98.0
540000,98,98.0
543600,98,98.0
547200,98,98.0
550800,98,98.0
554400,98,98.0
558000,98,98.0
561600,98,98.0
565200,98,98.0
568800,98,98.0
572400,98,98.0
576000,98,98.0
579600,98,98.0
583200,98,98.0
586800,98,98.0
590400,98,98.0
594000,98,98.0
597600,98,98.0
601200,98,98.0
604800,98,98.0
604800,98,98.0
