time,numberOfDiscoveredNodes,percentage
3600,1,1.0
7200,4,4.0
10800,8,8.0
14400,14,14.000000000000002
18000,15,15.0
21600,19,19.0
25200,20,20.0
28800,22,22.0
32400,23,23.0
36000,27,27.0
39600,35,35.0
43200,37,37.0
46800,39,39.0
50400,43,43.0
54000,44,44.0
57600,45,45.0
61200,45,45.0
64800,47,47.0
68400,49,49.0
72000,51,51.0
75600,54,54.0
79200,54,54.0
82800,56,56.00000000000001
86400,64,64.0
90000,64,64.0
93600,64,64.0
97200,64,64.0
100800,65,65.0
104400,67,67.0
108000,69,69.0
111600,69,69.0
115200,69,69.0
118800,69,69.0
122400,69,69.0
126000,69,69.0
129600,69,69.0
133200,72,72.0
136800,72,72.0
140400,73,73.0
144000,73,73.0
147600,75,75.0
151200,76,76.0
154800,76,76.0
158400,77,77.0
162000,77,77.0
165600,78,78.0
169200,79,79.0
172800,80,80.0
176400,80,80.0
180000,82,82.0
183600,83,83.0
187200,83,83.0
190800,84,84.0
194400,84,84.0
198000,84,84.0
201600,84,84.0
205200,84,84.0
208800,84,84.0
212400,84,84.0
216000,85,85.0
219600,85,85.0
223200,85,85.0
226800,85,85.0
230400,85,85.0
234000,86,86.0
237600,86,86.0
241200,86,86.0
244800,87,87.0
248400,87,87.0
252000,87,87.0
255600,87,87.0
259200,87,87.0
262800,87,87.0
266400,87,87.0
270000,87,87.0
273600,87,87.0
277200,87,87.0
280800,87,87.0
284400,87,87.0
288000,87,87.0
291600,87,87.0
295200,88,88.0
298800,88,88.0
302400,90,90.0
306000,90,90.0
309600,90,90.0
313200,90,90.0
316800,90,90.0
320400,90,90.0
324000,90,90.0
327600,90,90.0
331200,90,90.0
334800,90,90.0
338400,90,90.0
342000,90,90.0
345600,90,90.0
349200,90,90.0
352800,90,90.0
356400,90,90.0
360000,90,90.0
363600,90,90.0
367200,90,90.0
370800,90,90.0
374400,90,90.0
378000,90,90.0
381600,90,90.0
385200,90,90.0
388800,91,91.0
392400,91,91.0
396000,91,91.0
399600,91,91.0
403200,93,93.0
406800,93,93.0
410400,93,93.0
414000,93,93.0
417600,94,94.0
421200,94,94.0
424800,94,94.0
428400,94,94.0
432000,95,95.0
435600,95,95.0
439200,95,95.0
442800,95,95.0
446400,95,95.0
450000,95,95.0
453600,95,95.0
457200,95,95.0
460800,95,95.0
464400,95,95.0
468000,95,95.0
471600,95,95.0
475200,95,95.0
478800,96,96.0
482400,96,96.0
486000,96,96.0
489600,96,96.0
493200,96,96.0
496800,96,96.0
500400,96,96.0
504000,96,96.0
507600,96,96.0
511200,96,96.0
514800,96,96.0
518400,96,96.0
522000,97,97.0
525600,97,97.0
529200,97,97.0
532800,97,97.0
536400,97,97.0
540000,97,97.0
543600,97,97.0
547200,97,97.0
550800,97,97.0
554400,97,97.0
558000,97,97.0
561600,98,98.0
565200,98,98.0
568800,98,98.0
572400,98,98.0
576000,98,98.0
579600,98,98.0
583200,98,98.0
586800,98,98.0
590400,99,99.0
594000,99,99.0
597600,99,99.0
601200,99,99.0
604800,100,100.0
604800,100,100.0
