time,numberOfDiscoveredNodes,percentage
3600,3,3.0
7200,4,4.0
10800,5,5.0
14400,5,5.0
18000,5,5.0
21600,5,5.0
25200,5,5.0
28800,7,7.000000000000001
32400,7,7.000000000000001
36000,7,7.000000000000001
39600,7,7.000000000000001
43200,9,9.0
46800,10,10.0
50400,11,11.0
54000,12,12.0
57600,12,12.0
61200,14,14.000000000000002
64800,14,14.000000000000002
68400,15,15.0
72000,15,15.0
75600,18,18.0
79200,19,19.0
82800,19,19.0
86400,23,23.0
90000,24,24.0
93600,24,24.0
97200,28,28.000000000000004
100800,30,30.0
104400,31,31.0
108000,31,31.0
111600,31,31.0
115200,31,31.0
118800,33,33.0
122400,33,33.0
126000,35,35.0
129600,36,36.0
133200,37,37.0
136800,38,38.0
140400,38,38.0
144000,38,38.0
147600,38,38.0
151200,38,38.0
154800,38,38.0
158400,38,38.0
162000,38,38.0
165600,38,38.0
169200,38,38.0
172800,38,38.0
176400,39,39.0
180000,40,40.0
183600,40,40.0
187200,40,40.0
190800,44,44.0
194400,44,44.0
198000,44,44.0
201600,45,45.0
205200,45,45.0
208800,45,45.0
212400,45,45.0
216000,45,45.0
219600,45,45.0
223200,45,45.0
226800,45,45.0
230400,45,45.0
234000,45,45.0
237600,46,46.0
241200,46,46.0
244800,46,46.0
248400,46,46.0
252000,47,47.0
255600,48,48.0
259200,48,48.0
262800,48,48.0
266400,48,48.0
270000,50,50.0
273600,50,50.0
277200,50,50.0
280800,50,50.0
284400,50,50.0
288000,50,50.0
291600,50,50.0
295200,59,59.0
298800,62,62.0
302400,62,62.0
306000,62,62.0
309600,62,62.0
313200,62,62.0
316800,62,62.0
320400,62,62.0
324000,62,62.0
327600,65,65.0
331200,67,67.0
334800,68,68.0
338400,68,68.0
342000,68,68.0
345600,68,68.0
349200,68,68.0
352800,68,68.0
356400,68,68.0
360000,73,73.0
363600,73,73.0
367200,73,73.0
370800,73,73.0
374400,73,73.0
378000,73,73.0
381600,73,73.0
385200,73,73.0
388800,73,73.0
392400,73,73.0
396000,73,73.0
399600,73,73.0
403200,73,73.0
406800,73,73.0
410400,73,73.0
414000,73,73.0
417600,73,73.0
421200,73,73.0
424800,73,73.0
428400,73,73.0
432000,73,73.0
435600,73,73.0
439200,73,73.0
442800,74,74.0
446400,74,74.0
450000,74,74.0
453600,74,74.0
457200,74,74.0
460800,74,74.0
464400,74,74.0
468000,74,74.0
471600,74,74.0
475200,74,74.0
478800,75,75.0
482400,75,75.0
486000,75,75.0
489600,75,75.0
493200,75,75.0
496800,75,75.0
500400,75,75.0
504000,75,75.0
507600,75,75.0
511200,75,75.0
514800,75,75.0
518400,75,75.0
522000,75,75.0
525600,75,75.0
529200,75,75.0
532800,75,75.0
536400,75,75.0
540000,75,75.0
543600,75,75.0
547200,76,76.0
550800,76,76.0
554400,76,76.0
558000,77,77.0
561600,77,77.0
565200,77,77.0
568800,77,77.0
572400,77,77.0
576000,77,77.0
579600,77,77.0
583200,77,77.0
586800,77,77.0
590400,77,77.0
594000,77,77.0
597600,79,79.0
601200,79,79.0
604800,79,79.0
604800,79,79.0
