time,numberOfDiscoveredNodes,percentage
3600,1,1.0
7200,1,1.0
10800,1,1.0
14400,1,1.0
18000,1,1.0
21600,5,5.0
25200,8,8.0
28800,11,11.0
32400,18,18.0
36000,23,23.0
39600,24,24.0
43200,26,26.0
46800,26,26.0
50400,26,26.0
54000,26,26.0
57600,28,28.000000000000004
61200,30,30.0
64800,30,30.0
68400,31,31.0
72000,31,31.0
75600,31,31.0
79200,31,31.0
82800,34,34.0
86400,38,38.0
90000,39,39.0
93600,39,39.0
97200,39,39.0
100800,39,39.0
104400,39,39.0
108000,42,42.0
111600,43,43.0
115200,53,53.0
118800,55,55.00000000000001
122400,55,55.00000000000001
126000,57,56.99999999999999
129600,61,61.0
133200,61,61.0
136800,62,62.0
140400,62,62.0
144000,63,63.0
147600,63,63.0
151200,63,63.0
154800,64,64.0
158400,64,64.0
162000,64,64.0
165600,66,66.0
169200,66,66.0
172800,66,66.0
176400,66,66.0
180000,69,69.0
183600,69,69.0
187200,69,69.0
190800,69,69.0
194400,69,69.0
198000,69,69.0
201600,69,69.0
205200,69,69.0
208800,69,69.0
212400,69,69.0
216000,69,69.0
219600,69,69.0
223200,69,69.0
226800,69,69.0
230400,69,69.0
234000,73,73.0
237600,73,73.0
241200,73,73.0
244800,73,73.0
248400,73,73.0
252000,73,73.0
255600,73,73.0
259200,73,73.0
262800,73,73.0
266400,73,73.0
270000,73,73.0
273600,73,73.0
277200,73,73.0
280800,73,73.0
284400,73,73.0
288000,73,73.0
291600,73,73.0
295200,73,73.0
298800,73,73.0
302400,73,73.0
306000,73,73.0
309600,73,73.0
313200,76,76.0
316800,76,76.0
320400,76,76.0
324000,77,77.0
327600,77,77.0
331200,77,77.0
334800,77,77.0
338400,77,77.0
342000,77,77.0
345600,77,77.0
349200,77,77.0
352800,78,78.0
356400,78,78.0
360000,78,78.0
363600,79,79.0
367200,79,79.0
370800,80,80.0
374400,81,81.0
378000,81,81.0
381600,81,81.0
385200,81,81.0
388800,81,81.0
392400,81,81.0
396000,81,81.0
399600,81,81.0
403200,81,81.0
406800,81,81.0
410400,81,81.0
414000,81,81.0
417600,81,81.0
421200,83,83.0
424800,83,83.0
428400,83,83.0
432000,83,83.0
435600,83,83.0
439200,83,83.0
442800,83,83.0
446400,83,83.0
450000,83,83.0
453600,83,83.0
457200,83,83.0
460800,83,83.0
464400,83,83.0
468000,83,83.0
471600,83,83.0
475200,84,84.0
478800,84,84.0
482400,84,84.0
486000,84,84.0
489600,84,84.0
493200,84,84.0
496800,84,84.0
500400,84,84.0
504000,84,84.0
507600,84,84.0
511200,84,84.0
514800,84,84.0
518400,84,84.0
522000,84,84.0
525600,84,84.0
529200,84,84.0
532800,85,85.0
536400,85,85.0
540000,85,85.0
543600,85,85.0
547200,85,85.0
550800,85,85.0
554400,85,85.0
558000,85,85.0
561600,85,85.0
565200,85,85.0
568800,85,85.0
572400,85,85.0
576000,85,85.0
579600,86,86.0
583200,87,87.0
586800,87,87.0
590400,87,87.0
594000,87,87.0
597600,87,87.0
601200,87,87.0
604800,88,88.0
604800,88,88.0
