time,numberOfDiscoveredNodes,percentage
3600,0,0.0
7200,0,0.0
10800,0,0.0
14400,0,0.0
18000,0,0.0
21600,0,0.0
25200,0,0.0
28800,0,0.0
32400,0,0.0
36000,0,0.0
39600,0,0.0
43200,0,0.0
46800,0,0.0
50400,0,0.0
54000,0,0.0
57600,0,0.0
61200,5,5.0
64800,5,5.0
68400,6,6.0
72000,6,6.0
75600,7,7.000000000000001
79200,7,7.000000000000001
82800,7,7.000000000000001
86400,7,7.000000000000001
90000,7,7.000000000000001
93600,7,7.000000000000001
97200,7,7.000000000000001
100800,7,7.000000000000001
104400,8,8.0
108000,8,8.0
111600,13,13.0
115200,13,13.0
118800,13,13.0
122400,15,15.0
126000,16,16.0
129600,18,18.0
133200,18,18.0
136800,18,18.0
140400,18,18.0
144000,19,19.0
147600,19,19.0
151200,19,19.0
154800,19,19.0
158400,19,19.0
162000,19,19.0
165600,19,19.0
169200,19,19.0
172800,19,19.0
176400,19,19.0
180000,19,19.0
183600,19,19.0
187200,19,19.0
190800,19,19.0
194400,19,19.0
198000,19,19.0
201600,19,19.0
205200,19,19.0
208800,19,19.0
212400,19,19.0
216000,19,19.0
219600,19,19.0
223200,19,19.0
226800,19,19.0
230400,19,19.0
234000,19,19.0
237600,19,19.0
241200,19,19.0
244800,19,19.0
248400,19,19.0
252000,19,19.0
255600,19,19.0
259200,19,19.0
262800,19,19.0
266400,19,19.0
270000,19,19.0
273600,21,21.0
277200,21,21.0
280800,21,21.0
284400,21,21.0
288000,21,21.0
291600,21,21.0
295200,21,21.0
298800,21,21.0
302400,22,22.0
306000,22,22.0
309600,22,22.0
313200,22,22.0
316800,22,22.0
320400,22,22.0
324000,26,26.0
327600,26,26.0
331200,26,26.0
334800,33,33.0
338400,34,34.0
342000,34,34.0
345600,34,34.0
349200,34,34.0
352800,35,35.0
356400,35,35.0
360000,35,35.0
363600,35,35.0
367200,35,35.0
370800,35,35.0
374400,35,35.0
378000,35,35.0
381600,35,35.0
385200,40,40.0
388800,41,41.0
392400,41,41.0
396000,44,44.0
399600,47,47.0
403200,50,50.0
406800,50,50.0
410400,50,50.0
414000,50,50.0
417600,50,50.0
421200,50,50.0
424800,50,50.0
428400,50,50.0
432000,50,50.0
435600,50,50.0
439200,50,50.0
442800,50,50.0
446400,50,50.0
450000,50,50.0
453600,50,50.0
457200,50,50.0
460800,50,50.0
464400,50,50.0
468000,50,50.0
471600,50,50.0
475200,50,50.0
478800,50,50.0
482400,51,51.0
486000,51,51.0
489600,51,51.0
493200,51,51.0
496800,51,51.0
500400,51,51.0
504000,51,51.0
507600,51,51.0
511200,51,51.0
514800,51,51.0
518400,51,51.0
522000,51,51.0
525600,51,51.0
529200,51,51.0
532800,51,51.0
536400,51,51.0
540000,51,51.0
543600,51,51.0
547200,51,51.0
550800,56,56.00000000000001
554400,62,62.0
558000,63,63.0
561600,64,64.0
565200,64,64.0
568800,66,66.0
572400,66,66.0
576000,66,66.0
579600,66,66.0
583200,66,66.0
586800,66,66.0
590400,66,66.0
594000,66,66.0
597600,66,66.0
601200,66,66.0
604800,66,66.0
604800,66,66.0
