time,numberOfDiscoveredNodes,percentage
3600,4,4.0
7200,5,5.0
10800,5,5.0
14400,5,5.0
18000,5,5.0
21600,5,5.0
25200,5,5.0
28800,5,5.0
32400,5,5.0
36000,6,6.0
39600,8,8.0
43200,8,8.0
46800,11,11.0
50400,11,11.0
54000,12,12.0
57600,12,12.0
61200,13,13.0
64800,13,13.0
68400,13,13.0
72000,13,13.0
75600,13,13.0
79200,13,13.0
82800,13,13.0
86400,13,13.0
90000,13,13.0
93600,13,13.0
97200,13,13.0
100800,14,14.000000000000002
104400,14,14.000000000000002
108000,14,14.000000000000002
111600,14,14.000000000000002
115200,14,14.000000000000002
118800,17,17.0
122400,17,17.0
126000,17,17.0
129600,17,17.0
133200,19,19.0
136800,20,20.0
140400,20,20.0
144000,20,20.0
147600,21,21.0
151200,21,21.0
154800,21,21.0
158400,21,21.0
162000,23,23.0
165600,23,23.0
169200,23,23.0
172800,23,23.0
176400,23,23.0
180000,23,23.0
183600,23,23.0
187200,23,23.0
190800,23,23.0
194400,23,23.0
198000,23,23.0
201600,25,25.0
205200,25,25.0
208800,25,25.0
212400,29,28.999999999999996
216000,30,30.0
219600,34,34.0
223200,34,34.0
226800,34,34.0
230400,34,34.0
234000,34,34.0
237600,34,34.0
241200,34,34.0
244800,34,34.0
248400,34,34.0
252000,34,34.0
255600,34,34.0
259200,35,35.0
262800,38,38.0
266400,39,39.0
270000,42,42.0
273600,43,43.0
277200,43,43.0
280800,43,43.0
284400,43,43.0
288000,43,43.0
291600,43,43.0
295200,43,43.0
298800,43,43.0
302400,43,43.0
306000,43,43.0
309600,43,43.0
313200,43,43.0
316800,43,43.0
320400,43,43.0
324000,43,43.0
327600,43,43.0
331200,43,43.0
334800,43,43.0
338400,44,44.0
342000,47,47.0
345600,48,48.0
349200,48,48.0
352800,48,48.0
356400,48,48.0
360000,48,48.0
363600,48,48.0
367200,49,49.0
370800,51,51.0
374400,51,51.0
378000,51,51.0
381600,54,54.0
385200,54,54.0
388800,54,54.0
392400,54,54.0
396000,54,54.0
399600,54,54.0
403200,54,54.0
406800,54,54.0
410400,54,54.0
414000,54,54.0
417600,54,54.0
421200,55,55.00000000000001
424800,55,55.00000000000001
428400,55,55.00000000000001
432000,55,55.00000000000001
435600,55,55.00000000000001
439200,55,55.00000000000001
442800,55,55.00000000000001
446400,55,55.00000000000001
450000,55,55.00000000000001
453600,55,55.00000000000001
457200,55,55.00000000000001
460800,55,55.00000000000001
464400,56,56.00000000000001
468000,59,59.0
471600,59,59.0
475200,60,60.0
478800,61,61.0
482400,64,64.0
486000,66,66.0
489600,67,67.0
493200,68,68.0
496800,68,68.0
500400,68,68.0
504000,68,68.0
507600,68,68.0
511200,68,68.0
514800,68,68.0
518400,72,72.0
522000,72,72.0
525600,72,72.0
529200,72,72.0
532800,72,72.0
536400,72,72.0
540000,72,72.0
543600,72,72.0
547200,72,72.0
550800,72,72.0
554400,72,72.0
558000,72,72.0
561600,72,72.0
565200,74,74.0
568800,74,74.0
572400,77,77.0
576000,77,77.0
579600,77,77.0
583200,77,77.0
586800,77,77.0
590400,77,77.0
594000,77,77.0
597600,77,77.0
601200,77,77.0
604800,77,77.0
604800,77,77.0
