time,numberOfDiscoveredNodes,percentage
3600,0,0.0
7200,0,0.0
10800,0,0.0
14400,0,0.0
18000,0,0.0
21600,0,0.0
25200,0,0.0
28800,0,0.0
32400,0,0.0
36000,0,0.0
39600,0,0.0
43200,0,0.0
46800,2,2.0
50400,2,2.0
54000,6,6.0
57600,6,6.0
61200,6,6.0
64800,6,6.0
68400,6,6.0
72000,6,6.0
75600,6,6.0
79200,6,6.0
82800,6,6.0
86400,6,6.0
90000,8,8.0
93600,9,9.0
97200,14,14.000000000000002
100800,14,14.000000000000002
104400,15,15.0
108000,15,15.0
111600,15,15.0
115200,15,15.0
118800,15,15.0
122400,15,15.0
126000,15,15.0
129600,15,15.0
133200,17,17.0
136800,17,17.0
140400,17,17.0
144000,17,17.0
147600,17,17.0
151200,17,17.0
154800,19,19.0
158400,19,19.0
162000,19,19.0
165600,19,19.0
169200,19,19.0
172800,25,25.0
176400,25,25.0
180000,26,26.0
183600,26,26.0
187200,26,26.0
190800,26,26.0
194400,26,26.0
198000,26,26.0
201600,27,27.0
205200,27,27.0
208800,27,27.0
212400,27,27.0
216000,27,27.0
219600,27,27.0
223200,27,27.0
226800,27,27.0
230400,27,27.0
234000,27,27.0
237600,27,27.0
241200,33,33.0
244800,33,33.0
248400,36,36.0
252000,37,37.0
255600,37,37.0
259200,37,37.0
262800,46,46.0
266400,46,46.0
270000,46,46.0
273600,46,46.0
277200,46,46.0
280800,46,46.0
284400,46,46.0
288000,48,48.0
291600,48,48.0
295200,48,48.0
298800,48,48.0
302400,48,48.0
306000,48,48.0
309600,48,48.0
313200,48,48.0
316800,48,48.0
320400,48,48.0
324000,48,48.0
327600,48,48.0
331200,48,48.0
334800,48,48.0
338400,48,48.0
342000,52,52.0
345600,52,52.0
349200,52,52.0
352800,52,52.0
356400,52,52.0
360000,52,52.0
363600,52,52.0
367200,52,52.0
370800,52,52.0
374400,52,52.0
378000,52,52.0
381600,53,53.0
385200,53,53.0
388800,53,53.0
392400,53,53.0
396000,53,53.0
399600,54,54.0
403200,54,54.0
406800,54,54.0
410400,54,54.0
414000,54,54.0
417600,54,54.0
421200,54,54.0
424800,54,54.0
428400,54,54.0
432000,54,54.0
435600,54,54.0
439200,54,54.0
442800,54,54.0
446400,54,54.0
450000,54,54.0
453600,54,54.0
457200,54,54.0
460800,55,55.00000000000001
464400,55,55.00000000000001
468000,56,56.00000000000001
471600,56,56.00000000000001
475200,56,56.00000000000001
478800,56,56.00000000000001
482400,56,56.00000000000001
486000,56,56.00000000000001
489600,56,56.00000000000001
493200,56,56.00000000000001
496800,56,56.00000000000001
500400,56,56.00000000000001
504000,56,56.00000000000001
507600,56,56.00000000000001
511200,56,56.00000000000001
514800,56,56.00000000000001
518400,56,56.00000000000001
522000,56,56.00000000000001
525600,56,56.00000000000001
529200,57,56.99999999999999
532800,57,56.99999999999999
536400,57,56.99999999999999
540000,57,56.99999999999999
543600,57,56.99999999999999
547200,57,56.99999999999999
550800,57,56.99999999999999
554400,57,56.99999999999999
558000,57,56.99999999999999
561600,57,56.99999999999999
565200,61,61.0
568800,61,61.0
572400,61,61.0
576000,61,61.0
579600,61,61.0
583200,61,61.0
586800,61,61.0
590400,66,66.0
594000,67,67.0
597600,67,67.0
601200,67,67.0
604800,67,67.0
604800,67,67.0
