time,numberOfDiscoveredNodes,percentage
3600,0,0.0
7200,0,0.0
10800,0,0.0
14400,0,0.0
18000,0,0.0
21600,0,0.0
25200,0,0.0
28800,0,0.0
32400,0,0.0
36000,0,0.0
39600,12,12.0
43200,13,13.0
46800,14,14.000000000000002
50400,14,14.000000000000002
54000,14,14.000000000000002
57600,14,14.000000000000002
61200,14,14.000000000000002
64800,14,14.000000000000002
68400,14,14.000000000000002
72000,19,19.0
75600,19,19.0
79200,19,19.0
82800,23,23.0
86400,25,25.0
90000,25,25.0
93600,25,25.0
97200,26,26.0
100800,26,26.0
104400,26,26.0
108000,31,31.0
111600,31,31.0
115200,31,31.0
118800,34,34.0
122400,37,37.0
126000,37,37.0
129600,37,37.0
133200,37,37.0
136800,37,37.0
140400,38,38.0
144000,38,38.0
147600,38,38.0
151200,38,38.0
154800,38,38.0
158400,38,38.0
162000,38,38.0
165600,38,38.0
169200,38,38.0
172800,38,38.0
176400,40,40.0
180000,42,42.0
183600,42,42.0
187200,42,42.0
190800,42,42.0
194400,42,42.0
198000,43,43.0
201600,43,43.0
205200,43,43.0
208800,43,43.0
212400,43,43.0
216000,44,44.0
219600,44,44.0
223200,46,46.0
226800,46,46.0
230400,46,46.0
234000,46,46.0
237600,46,46.0
241200,47,47.0
244800,47,47.0
248400,47,47.0
252000,47,47.0
255600,47,47.0
259200,47,47.0
262800,50,50.0
266400,51,51.0
270000,51,51.0
273600,51,51.0
277200,51,51.0
280800,51,51.0
284400,51,51.0
288000,51,51.0
291600,51,51.0
295200,51,51.0
298800,51,51.0
302400,54,54.0
306000,54,54.0
309600,54,54.0
313200,54,54.0
316800,54,54.0
320400,54,54.0
324000,54,54.0
327600,54,54.0
331200,54,54.0
334800,54,54.0
338400,54,54.0
342000,54,54.0
345600,54,54.0
349200,54,54.0
352800,54,54.0
356400,54,54.0
360000,55,55.00000000000001
363600,55,55.00000000000001
367200,55,55.00000000000001
370800,55,55.00000000000001
374400,55,55.00000000000001
378000,55,55.00000000000001
381600,55,55.00000000000001
385200,55,55.00000000000001
388800,55,55.00000000000001
392400,55,55.00000000000001
396000,55,55.00000000000001
399600,55,55.00000000000001
403200,55,55.00000000000001
406800,55,55.00000000000001
410400,55,55.00000000000001
414000,57,56.99999999999999
417600,61,61.0
421200,61,61.0
424800,61,61.0
428400,61,61.0
432000,61,61.0
435600,61,61.0
439200,61,61.0
442800,61,61.0
446400,63,63.0
450000,63,63.0
453600,63,63.0
457200,63,63.0
460800,63,63.0
464400,63,63.0
468000,63,63.0
471600,63,63.0
475200,63,63.0
478800,63,63.0
482400,63,63.0
486000,63,63.0
489600,63,63.0
493200,63,63.0
496800,63,63.0
500400,63,63.0
504000,63,63.0
507600,63,63.0
511200,63,63.0
514800,63,63.0
518400,64,64.0
522000,64,64.0
525600,64,64.0
529200,64,64.0
532800,64,64.0
536400,64,64.0
540000,64,64.0
543600,64,64.0
547200,64,64.0
550800,64,64.0
554400,64,64.0
558000,64,64.0
561600,64,64.0
565200,64,64.0
568800,66,66.0
572400,67,67.0
576000,67,67.0
579600,67,67.0
583200,68,68.0
586800,68,68.0
590400,68,68.0
594000,68,68.0
597600,68,68.0
601200,69,69.0
604800,69,69.0
604800,69,69.0
