time,numberOfDiscoveredNodes,percentage
3600,1,1.0
7200,2,2.0
10800,4,4.0
14400,5,5.0
18000,7,7.000000000000001
21600,11,11.0
25200,11,11.0
28800,11,11.0
32400,13,13.0
36000,15,15.0
39600,15,15.0
43200,16,16.0
46800,17,17.0
50400,21,21.0
54000,21,21.0
57600,21,21.0
61200,22,22.0
64800,22,22.0
68400,28,28.000000000000004
72000,28,28.000000000000004
75600,29,28.999999999999996
79200,34,34.0
82800,34,34.0
86400,38,38.0
90000,40,40.0
93600,43,43.0
97200,43,43.0
100800,43,43.0
104400,43,43.0
108000,43,43.0
111600,43,43.0
115200,43,43.0
118800,46,46.0
122400,46,46.0
126000,48,48.0
129600,52,52.0
133200,52,52.0
136800,52,52.0
140400,52,52.0
144000,56,56.00000000000001
147600,56,56.00000000000001
151200,56,56.00000000000001
154800,56,56.00000000000001
158400,56,56.00000000000001
162000,56,56.00000000000001
165600,64,64.0
169200,64,64.0
172800,64,64.0
176400,64,64.0
180000,64,64.0
183600,67,67.0
187200,67,67.0
190800,67,67.0
194400,67,67.0
198000,67,67.0
201600,67,67.0
205200,67,67.0
208800,69,69.0
212400,69,69.0
216000,70,70.0
219600,71,71.0
223200,71,71.0
226800,72,72.0
230400,72,72.0
234000,72,72.0
237600,72,72.0
241200,72,72.0
244800,72,72.0
248400,72,72.0
252000,73,73.0
255600,74,74.0
259200,74,74.0
262800,74,74.0
266400,75,75.0
270000,75,75.0
273600,75,75.0
277200,75,75.0
280800,76,76.0
284400,77,77.0
288000,77,77.0
291600,77,77.0
295200,77,77.0
298800,77,77.0
302400,77,77.0
306000,79,79.0
309600,79,79.0
313200,79,79.0
316800,82,82.0
320400,84,84.0
324000,84,84.0
327600,85,85.0
331200,85,85.0
334800,85,85.0
338400,85,85.0
342000,85,85.0
345600,85,85.0
349200,85,85.0
352800,85,85.0
356400,85,85.0
360000,85,85.0
363600,85,85.0
367200,85,85.0
370800,85,85.0
374400,85,85.0
378000,85,85.0
381600,85,85.0
385200,85,85.0
388800,90,90.0
392400,90,90.0
396000,90,90.0
399600,90,90.0
403200,90,90.0
406800,90,90.0
410400,90,90.0
414000,90,90.0
417600,90,90.0
421200,90,90.0
424800,90,90.0
428400,90,90.0
432000,90,90.0
435600,90,90.0
439200,90,90.0
442800,90,90.0
446400,90,90.0
450000,90,90.0
453600,90,90.0
457200,90,90.0
460800,90,90.0
464400,90,90.0
468000,91,91.0
471600,91,91.0
475200,91,91.0
478800,91,91.0
482400,91,91.0
486000,91,91.0
489600,91,91.0
493200,91,91.0
496800,91,91.0
500400,91,91.0
504000,91,91.0
507600,91,91.0
511200,91,91.0
514800,91,91.0
518400,91,91.0
522000,91,91.0
525600,91,91.0
529200,91,91.0
532800,91,91.0
536400,91,91.0
540000,91,91.0
543600,91,91.0
547200,91,91.0
550800,91,91.0
554400,91,91.0
558000,91,91.0
561600,92,92.0
565200,92,92.0
568800,92,92.0
572400,92,92.0
576000,92,92.0
579600,92,92.0
583200,92,92.0
586800,92,92.0
590400,92,92.0
594000,92,92.0
597600,92,92.0
601200,92,92.0
604800,92,92.0
604800,92,92.0
