time,numberOfDiscoveredNodes,percentage
3600,0,0.0
7200,0,0.0
10800,4,4.0
14400,7,7.000000000000001
18000,10,10.0
21600,12,12.0
25200,12,12.0
28800,14,14.000000000000002
32400,16,16.0
36000,21,21.0
39600,23,23.0
43200,30,30.0
46800,30,30.0
50400,30,30.0
54000,30,30.0
57600,31,31.0
61200,31,31.0
64800,31,31.0
68400,33,33.0
72000,33,33.0
75600,33,33.0
79200,33,33.0
82800,33,33.0
86400,33,33.0
90000,34,34.0
93600,35,35.0
97200,35,35.0
100800,35,35.0
104400,35,35.0
108000,35,35.0
111600,35,35.0
115200,35,35.0
118800,35,35.0
122400,35,35.0
126000,35,35.0
129600,36,36.0
133200,37,37.0
136800,38,38.0
140400,38,38.0
144000,38,38.0
147600,39,39.0
151200,44,44.0
154800,44,44.0
158400,44,44.0
162000,47,47.0
165600,49,49.0
169200,49,49.0
172800,50,50.0
176400,50,50.0
180000,54,54.0
183600,54,54.0
187200,55,55.00000000000001
190800,55,55.00000000000001
194400,55,55.00000000000001
198000,55,55.00000000000001
201600,55,55.00000000000001
205200,55,55.00000000000001
208800,55,55.00000000000001
212400,55,55.00000000000001
216000,55,55.00000000000001
219600,55,55.00000000000001
223200,55,55.00000000000001
226800,55,55.00000000000001
230400,55,55.00000000000001
234000,55,55.00000000000001
237600,55,55.00000000000001
241200,57,56.99999999999999
244800,57,56.99999999999999
248400,57,56.99999999999999
252000,57,56.99999999999999
255600,57,56.99999999999999
259200,58,57.99999999999999
262800,58,57.99999999999999
266400,59,59.0
270000,60,60.0
273600,60,60.0
277200,60,60.0
280800,61,61.0
284400,61,61.0
288000,61,61.0
291600,61,61.0
295200,61,61.0
298800,61,61.0
302400,61,61.0
306000,61,61.0
309600,61,61.0
313200,61,61.0
316800,61,61.0
320400,62,62.0
324000,62,62.0
327600,62,62.0
331200,62,62.0
334800,62,62.0
338400,62,62.0
342000,62,62.0
345600,62,62.0
349200,62,62.0
352800,62,62.0
356400,62,62.0
360000,62,62.0
363600,62,62.0
367200,62,62.0
370800,62,62.0
374400,63,63.0
378000,63,63.0
381600,63,63.0
385200,64,64.0
388800,64,64.0
392400,64,64.0
396000,66,66.0
399600,66,66.0
403200,66,66.0
406800,66,66.0
410400,66,66.0
414000,66,66.0
417600,66,66.0
421200,66,66.0
424800,66,66.0
428400,66,66.0
432000,66,66.0
435600,68,68.0
439200,68,68.0
442800,68,68.0
446400,68,68.0
450000,68,68.0
453600,68,68.0
457200,68,68.0
460800,68,68.0
464400,68,68.0
468000,68,68.0
471600,68,68.0
475200,68,68.0
478800,68,68.0
482400,68,68.0
486000,69,69.0
489600,69,69.0
493200,69,69.0
496800,69,69.0
500400,69,69.0
504000,69,69.0
507600,69,69.0
511200,69,69.0
514800,69,69.0
518400,70,70.0
522000,70,70.0
525600,70,70.0
529200,70,70.0
532800,70,70.0
536400,70,70.0
540000,70,70.0
543600,70,70.0
547200,70,70.0
550800,70,70.0
554400,70,70.0
558000,70,70.0
561600,70,70.0
565200,76,76.0
568800,76,76.0
572400,76,76.0
576000,76,76.0
579600,76,76.0
583200,76,76.0
586800,76,76.0
590400,76,76.0
594000,76,76.0
597600,76,76.0
601200,76,76.0
604800,77,77.0
604800,77,77.0
