time,numberOfDiscoveredNodes,percentage
3600,3,3.0
7200,6,6.0
10800,10,10.0
14400,11,11.0
18000,11,11.0
21600,14,14.000000000000002
25200,16,16.0
28800,19,19.0
32400,19,19.0
36000,24,24.0
39600,26,26.0
43200,27,27.0
46800,27,27.0
50400,28,28.000000000000004
54000,28,28.000000000000004
57600,28,28.000000000000004
61200,30,30.0
64800,31,31.0
68400,32,32.0
72000,33,33.0
75600,34,34.0
79200,35,35.0
82800,36,36.0
86400,39,39.0
90000,42,42.0
93600,42,42.0
97200,43,43.0
100800,43,43.0
104400,44,44.0
108000,45,45.0
111600,46,46.0
115200,46,46.0
118800,47,47.0
122400,47,47.0
126000,48,48.0
129600,48,48.0
133200,58,57.99999999999999
136800,58,57.99999999999999
140400,59,59.0
144000,61,61.0
147600,61,61.0
151200,61,61.0
154800,61,61.0
158400,61,61.0
162000,61,61.0
165600,61,61.0
169200,63,63.0
172800,64,64.0
176400,64,64.0
180000,64,64.0
183600,64,64.0
187200,64,64.0
190800,65,65.0
194400,65,65.0
198000,66,66.0
201600,67,67.0
205200,68,68.0
208800,68,68.0
212400,68,68.0
216000,68,68.0
219600,69,69.0
223200,69,69.0
226800,69,69.0
230400,73,73.0
234000,73,73.0
237600,73,73.0
241200,74,74.0
244800,76,76.0
248400,76,76.0
252000,76,76.0
255600,76,76.0
259200,76,76.0
262800,76,76.0
266400,76,76.0
270000,76,76.0
273600,77,77.0
277200,77,77.0
280800,77,77.0
284400,77,77.0
288000,77,77.0
291600,78,78.0
295200,78,78.0
298800,79,79.0
302400,79,79.0
306000,79,79.0
309600,79,79.0
313200,79,79.0
316800,79,79.0
320400,79,79.0
324000,79,79.0
327600,80,80.0
331200,81,81.0
334800,81,81.0
338400,81,81.0
342000,81,81.0
345600,81,81.0
349200,81,81.0
352800,81,81.0
356400,81,81.0
360000,81,81.0
363600,81,81.0
367200,81,81.0
370800,81,81.0
374400,81,81.0
378000,81,81.0
381600,81,81.0
385200,81,81.0
388800,81,81.0
392400,81,81.0
396000,81,81.0
399600,81,81.0
403200,81,81.0
406800,81,81.0
410400,81,81.0
414000,81,81.0
417600,81,81.0
421200,81,81.0
424800,81,81.0
428400,81,81.0
432000,83,83.0
435600,83,83.0
439200,83,83.0
442800,83,83.0
446400,83,83.0
450000,83,83.0
453600,83,83.0
457200,83,83.0
460800,85,85.0
464400,85,85.0
468000,85,85.0
471600,85,85.0
475200,85,85.0
478800,85,85.0
482400,85,85.0
486000,85,85.0
489600,85,85.0
493200,85,85.0
496800,85,85.0
500400,85,85.0
504000,85,85.0
507600,85,85.0
511200,85,85.0
514800,85,85.0
518400,85,85.0
522000,85,85.0
525600,85,85.0
529200,85,85.0
532800,85,85.0
536400,85,85.0
540000,85,85.0
543600,85,85.0
547200,85,85.0
550800,85,85.0
554400,85,85.0
558000,85,85.0
561600,85,85.0
565200,85,85.0
568800,85,85.0
572400,85,85.0
576000,85,85.0
579600,85,85.0
583200,85,85.0
586800,85,85.0
590400,85,85.0
594000,85,85.0
597600,85,85.0
601200,85,85.0
604800,85,85.0
604800,85,85.0
