time,numberOfDiscoveredNodes,percentage
3600,0,0.0
7200,0,0.0
10800,0,0.0
14400,0,0.0
18000,0,0.0
21600,0,0.0
25200,0,0.0
28800,0,0.0
32400,0,0.0
36000,0,0.0
39600,0,0.0
43200,0,0.0
46800,0,0.0
50400,1,1.0
54000,1,1.0
57600,1,1.0
61200,1,1.0
64800,1,1.0
68400,1,1.0
72000,1,1.0
75600,1,1.0
79200,1,1.0
82800,1,1.0
86400,1,1.0
90000,1,1.0
93600,1,1.0
97200,4,4.0
100800,6,6.0
104400,6,6.0
108000,6,6.0
111600,6,6.0
115200,6,6.0
118800,6,6.0
122400,7,7.000000000000001
126000,7,7.000000000000001
129600,7,7.000000000000001
133200,7,7.000000000000001
136800,7,7.000000000000001
140400,7,7.000000000000001
144000,7,7.000000000000001
147600,7,7.000000000000001
151200,8,8.0
154800,10,10.0
158400,12,12.0
162000,12,12.0
165600,12,12.0
169200,12,12.0
172800,12,12.0
176400,12,12.0
180000,12,12.0
183600,12,12.0
187200,12,12.0
190800,12,12.0
194400,12,12.0
198000,12,12.0
201600,12,12.0
205200,12,12.0
208800,13,13.0
212400,13,13.0
216000,13,13.0
219600,13,13.0
223200,13,13.0
226800,13,13.0
230400,13,13.0
234000,13,13.0
237600,13,13.0
241200,13,13.0
244800,13,13.0
248400,16,16.0
252000,17,17.0
255600,17,17.0
259200,17,17.0
262800,17,17.0
266400,17,17.0
270000,17,17.0
273600,17,17.0
277200,17,17.0
280800,17,17.0
284400,17,17.0
288000,17,17.0
291600,21,21.0
295200,21,21.0
298800,21,21.0
302400,21,21.0
306000,21,21.0
309600,21,21.0
313200,21,21.0
316800,21,21.0
320400,24,24.0
324000,24,24.0
327600,24,24.0
331200,24,24.0
334800,24,24.0
338400,24,24.0
342000,24,24.0
345600,24,24.0
349200,24,24.0
352800,24,24.0
356400,24,24.0
360000,24,24.0
363600,24,24.0
367200,24,24.0
370800,31,31.0
374400,31,31.0
378000,31,31.0
381600,35,35.0
385200,35,35.0
388800,35,35.0
392400,35,35.0
396000,35,35.0
399600,36,36.0
403200,40,40.0
406800,43,43.0
410400,43,43.0
414000,43,43.0
417600,43,43.0
421200,43,43.0
424800,43,43.0
428400,43,43.0
432000,43,43.0
435600,43,43.0
439200,43,43.0
442800,44,44.0
446400,44,44.0
450000,44,44.0
453600,44,44.0
457200,44,44.0
460800,44,44.0
464400,44,44.0
468000,44,44.0
471600,44,44.0
475200,44,44.0
478800,44,44.0
482400,45,45.0
486000,47,47.0
489600,47,47.0
493200,47,47.0
496800,47,47.0
500400,47,47.0
504000,47,47.0
507600,47,47.0
511200,47,47.0
514800,47,47.0
518400,47,47.0
522000,48,48.0
525600,48,48.0
529200,48,48.0
532800,48,48.0
536400,48,48.0
540000,48,48.0
543600,48,48.0
547200,48,48.0
550800,48,48.0
554400,48,48.0
558000,48,48.0
561600,48,48.0
565200,48,48.0
568800,48,48.0
572400,48,48.0
576000,48,48.0
579600,48,48.0
583200,48,48.0
586800,48,48.0
590400,48,48.0
594000,48,48.0
597600,48,48.0
601200,48,48.0
604800,48,48.0
604800,48,48.0
