time,numberOfDiscoveredNodes,percentage
3600,0,0.0
7200,4,4.0
10800,4,4.0
14400,6,6.0
18000,7,7.000000000000001
21600,7,7.000000000000001
25200,7,7.000000000000001
28800,7,7.000000000000001
32400,7,7.000000000000001
36000,7,7.000000000000001
39600,7,7.000000000000001
43200,7,7.000000000000001
46800,7,7.000000000000001
50400,7,7.000000000000001
54000,7,7.000000000000001
57600,7,7.000000000000001
61200,7,7.000000000000001
64800,7,7.000000000000001
68400,7,7.000000000000001
72000,7,7.000000000000001
75600,7,7.000000000000001
79200,7,7.000000000000001
82800,7,7.000000000000001
86400,7,7.000000000000001
90000,7,7.000000000000001
93600,7,7.000000000000001
97200,7,7.000000000000001
100800,7,7.000000000000001
104400,7,7.000000000000001
108000,7,7.000000000000001
111600,9,9.0
115200,9,9.0
118800,9,9.0
122400,9,9.0
126000,9,9.0
129600,9,9.0
133200,9,9.0
136800,9,9.0
140400,10,10.0
144000,10,10.0
147600,16,16.0
151200,18,18.0
154800,18,18.0
158400,18,18.0
162000,18,18.0
165600,18,18.0
169200,18,18.0
172800,21,21.0
176400,21,21.0
180000,21,21.0
183600,23,23.0
187200,28,28.000000000000004
190800,29,28.999999999999996
194400,32,32.0
198000,32,32.0
201600,34,34.0
205200,34,34.0
208800,34,34.0
212400,35,35.0
216000,35,35.0
219600,36,36.0
223200,42,42.0
226800,43,43.0
230400,43,43.0
234000,43,43.0
237600,46,46.0
241200,54,54.0
244800,54,54.0
248400,54,54.0
252000,54,54.0
255600,54,54.0
259200,55,55.00000000000001
262800,59,59.0
266400,60,60.0
270000,63,63.0
273600,68,68.0
277200,68,68.0
280800,68,68.0
284400,68,68.0
288000,68,68.0
291600,68,68.0
295200,68,68.0
298800,68,68.0
302400,69,69.0
306000,70,70.0
309600,72,72.0
313200,72,72.0
316800,73,73.0
320400,73,73.0
324000,73,73.0
327600,73,73.0
331200,73,73.0
334800,73,73.0
338400,73,73.0
342000,73,73.0
345600,73,73.0
349200,73,73.0
352800,74,74.0
356400,76,76.0
360000,76,76.0
363600,76,76.0
367200,76,76.0
370800,76,76.0
374400,76,76.0
378000,76,76.0
381600,76,76.0
385200,76,76.0
388800,76,76.0
392400,76,76.0
396000,76,76.0
399600,76,76.0
403200,76,76.0
406800,76,76.0
410400,76,76.0
414000,76,76.0
417600,76,76.0
421200,76,76.0
424800,76,76.0
428400,76,76.0
432000,76,76.0
435600,76,76.0
439200,76,76.0
442800,76,76.0
446400,76,76.0
450000,76,76.0
453600,76,76.0
457200,76,76.0
460800,76,76.0
464400,76,76.0
468000,76,76.0
471600,76,76.0
475200,76,76.0
478800,76,76.0
482400,76,76.0
486000,76,76.0
489600,76,76.0
493200,76,76.0
496800,76,76.0
500400,76,76.0
504000,76,76.0
507600,76,76.0
511200,76,76.0
514800,76,76.0
518400,76,76.0
522000,76,76.0
525600,76,76.0
529200,76,76.0
532800,76,76.0
536400,76,76.0
540000,77,77.0
543600,77,77.0
547200,78,78.0
550800,78,78.0
554400,78,78.0
558000,78,78.0
561600,78,78.0
565200,78,78.0
568800,80,80.0
572400,80,80.0
576000,80,80.0
579600,80,80.0
583200,80,80.0
586800,80,80.0
590400,80,80.0
594000,80,80.0
597600,80,80.0
601200,80,80.0
604800,80,80.0
604800,80,80.0
