time,numberOfDiscoveredNodes,percentage
3600,4,4.0
7200,8,8.0
10800,8,8.0
14400,8,8.0
18000,8,8.0
21600,8,8.0
25200,8,8.0
28800,16,16.0
32400,17,17.0
36000,17,17.0
39600,17,17.0
43200,17,17.0
46800,17,17.0
50400,18,18.0
54000,18,18.0
57600,18,18.0
61200,18,18.0
64800,30,30.0
68400,33,33.0
72000,34,34.0
75600,40,40.0
79200,42,42.0
82800,47,47.0
86400,52,52.0
90000,56,56.00000000000001
93600,56,56.00000000000001
97200,63,63.0
100800,65,65.0
104400,68,68.0
108000,70,70.0
111600,71,71.0
115200,73,73.0
118800,73,73.0
122400,73,73.0
126000,75,75.0
129600,75,75.0
133200,75,75.0
136800,75,75.0
140400,75,75.0
144000,75,75.0
147600,76,76.0
151200,76,76.0
154800,77,77.0
158400,77,77.0
162000,77,77.0
165600,77,77.0
169200,77,77.0
172800,77,77.0
176400,77,77.0
180000,78,78.0
183600,78,78.0
187200,78,78.0
190800,78,78.0
194400,79,79.0
198000,80,80.0
201600,80,80.0
205200,80,80.0
208800,81,81.0
212400,82,82.0
216000,82,82.0
219600,82,82.0
223200,82,82.0
226800,82,82.0
230400,82,82.0
234000,83,83.0
237600,83,83.0
241200,83,83.0
244800,83,83.0
248400,84,84.0
252000,84,84.0
255600,85,85.0
259200,85,85.0
262800,85,85.0
266400,85,85.0
270000,85,85.0
273600,85,85.0
277200,85,85.0
280800,85,85.0
284400,85,85.0
288000,85,85.0
291600,85,85.0
295200,85,85.0
298800,86,86.0
302400,86,86.0
306000,86,86.0
309600,86,86.0
313200,86,86.0
316800,86,86.0
320400,86,86.0
324000,86,86.0
327600,87,87.0
331200,88,88.0
334800,88,88.0
338400,88,88.0
342000,88,88.0
345600,90,90.0
349200,90,90.0
352800,90,90.0
356400,90,90.0
360000,90,90.0
363600,90,90.0
367200,90,90.0
370800,90,90.0
374400,90,90.0
378000,90,90.0
381600,92,92.0
385200,93,93.0
388800,93,93.0
392400,94,94.0
396000,94,94.0
399600,94,94.0
403200,94,94.0
406800,94,94.0
410400,96,96.0
414000,97,97.0
417600,97,97.0
421200,97,97.0
424800,97,97.0
428400,97,97.0
432000,97,97.0
435600,97,97.0
439200,97,97.0
442800,97,97.0
446400,97,97.0
450000,97,97.0
453600,97,97.0
457200,97,97.0
460800,98,98.0
464400,98,98.0
468000,98,98.0
471600,98,98.0
475200,98,98.0
478800,98,98.0
482400,98,98.0
486000,98,98.0
489600,98,98.0
493200,98,98.0
496800,98,98.0
500400,98,98.0
504000,99,99.0
507600,99,99.0
511200,99,99.0
514800,99,99.0
518400,99,99.0
522000,99,99.0
525600,99,99.0
529200,99,99.0
532800,99,99.0
536400,99,99.0
540000,99,99.0
543600,99,99.0
547200,99,99.0
550800,99,99.0
554400,99,99.0
558000,99,99.0
561600,99,99.0
565200,99,99.0
568800,99,99.0
572400,99,99.0
576000,99,99.0
579600,100,100.0
583200,100,100.0
586800,100,100.0
590400,100,100.0
594000,100,100.0
597600,100,100.0
601200,100,100.0
604800,100,100.0
604800,100,100.0
