time,numberOfDiscoveredNodes,percentage
3600,1,1.0
7200,4,4.0
10800,14,14.000000000000002
14400,15,15.0
18000,15,15.0
21600,16,16.0
25200,17,17.0
28800,17,17.0
32400,17,17.0
36000,17,17.0
39600,17,17.0
43200,18,18.0
46800,19,19.0
50400,19,19.0
54000,21,21.0
57600,21,21.0
61200,22,22.0
64800,22,22.0
68400,22,22.0
72000,22,22.0
75600,22,22.0
79200,23,23.0
82800,23,23.0
86400,23,23.0
90000,23,23.0
93600,23,23.0
97200,23,23.0
100800,23,23.0
104400,23,23.0
108000,23,23.0
111600,23,23.0
115200,24,24.0
118800,24,24.0
122400,25,25.0
126000,27,27.0
129600,28,28.000000000000004
133200,29,28.999999999999996
136800,29,28.999999999999996
140400,29,28.999999999999996
144000,29,28.999999999999996
147600,29,28.999999999999996
151200,29,28.999999999999996
154800,29,28.999999999999996
158400,29,28.999999999999996
162000,29,28.999999999999996
165600,29,28.999999999999996
169200,29,28.999999999999996
172800,29,28.999999999999996
176400,29,28.999999999999996
180000,29,28.999999999999996
183600,29,28.999999999999996
187200,29,28.999999999999996
190800,29,28.999999999999996
194400,29,28.999999999999996
198000,29,28.999999999999996
201600,29,28.999999999999996
205200,29,28.999999999999996
208800,29,28.999999999999996
212400,29,28.999999999999996
216000,29,28.999999999999996
219600,29,28.999999999999996
223200,29,28.999999999999996
226800,29,28.999999999999996
230400,29,28.999999999999996
234000,29,28.999999999999996
237600,29,28.999999999999996
241200,29,28.999999999999996
244800,30,30.0
248400,32,32.0
252000,33,33.0
255600,36,36.0
259200,36,36.0
262800,36,36.0
266400,36,36.0
270000,36,36.0
273600,36,36.0
277200,36,36.0
280800,38,38.0
284400,38,38.0
288000,38,38.0
291600,38,38.0
295200,38,38.0
298800,38,38.0
302400,38,38.0
306000,38,38.0
309600,38,38.0
313200,38,38.0
316800,38,38.0
320400,38,38.0
324000,38,38.0
327600,38,38.0
331200,38,38.0
334800,38,38.0
338400,38,38.0
342000,38,38.0
345600,38,38.0
349200,38,38.0
352800,38,38.0
356400,38,38.0
360000,38,38.0
363600,38,38.0
367200,38,38.0
370800,38,38.0
374400,38,38.0
378000,38,38.0
381600,40,40.0
385200,40,40.0
388800,40,40.0
392400,40,40.0
396000,41,41.0
399600,41,41.0
403200,41,41.0
406800,41,41.0
410400,41,41.0
414000,41,41.0
417600,41,41.0
421200,41,41.0
424800,41,41.0
428400,41,41.0
432000,41,41.0
435600,41,41.0
439200,41,41.0
442800,41,41.0
446400,41,41.0
450000,41,41.0
453600,41,41.0
457200,41,41.0
460800,41,41.0
464400,41,41.0
468000,41,41.0
471600,41,41.0
475200,41,41.0
478800,41,41.0
482400,41,41.0
486000,41,41.0
489600,41,41.0
493200,41,41.0
496800,41,41.0
500400,42,42.0
504000,42,42.0
507600,42,42.0
511200,42,42.0
514800,42,42.0
518400,42,42.0
522000,42,42.0
525600,42,42.0
529200,42,42.0
532800,42,42.0
536400,42,42.0
540000,42,42.0
543600,42,42.0
547200,42,42.0
550800,42,42.0
554400,42,42.0
558000,42,42.0
561600,42,42.0
565200,42,42.0
568800,42,42.0
572400,42,42.0
576000,42,42.0
579600,42,42.0
583200,42,42.0
586800,42,42.0
590400,42,42.0
594000,43,43.0
597600,44,44.0
601200,45,45.0
604800,45,45.0
604800,45,45.0
