time,numberOfDiscoveredNodes,percentage
3600,1,1.0
7200,1,1.0
10800,1,1.0
14400,1,1.0
18000,6,6.0
21600,11,11.0
25200,11,11.0
28800,13,13.0
32400,14,14.000000000000002
36000,14,14.000000000000002
39600,14,14.000000000000002
43200,15,15.0
46800,15,15.0
50400,17,17.0
54000,18,18.0
57600,18,18.0
61200,18,18.0
64800,18,18.0
68400,18,18.0
72000,18,18.0
75600,18,18.0
79200,18,18.0
82800,18,18.0
86400,18,18.0
90000,19,19.0
93600,19,19.0
97200,19,19.0
100800,19,19.0
104400,19,19.0
108000,19,19.0
111600,19,19.0
115200,19,19.0
118800,19,19.0
122400,19,19.0
126000,19,19.0
129600,19,19.0
133200,19,19.0
136800,20,20.0
140400,20,20.0
144000,20,20.0
147600,20,20.0
151200,20,20.0
154800,20,20.0
158400,20,20.0
162000,20,20.0
165600,20,20.0
169200,20,20.0
172800,20,20.0
176400,21,21.0
180000,21,21.0
183600,22,22.0
187200,23,23.0
190800,27,27.0
194400,27,27.0
198000,27,27.0
201600,27,27.0
205200,27,27.0
208800,27,27.0
212400,27,27.0
216000,27,27.0
219600,27,27.0
223200,27,27.0
226800,27,27.0
230400,27,27.0
234000,27,27.0
237600,27,27.0
241200,27,27.0
244800,27,27.0
248400,27,27.0
252000,27,27.0
255600,27,27.0
259200,27,27.0
262800,27,27.0
266400,27,27.0
270000,27,27.0
273600,27,27.0
277200,27,27.0
280800,27,27.0
284400,27,27.0
288000,29,28.999999999999996
291600,29,28.999999999999996
295200,29,28.999999999999996
298800,31,31.0
302400,32,32.0
306000,32,32.0
309600,32,32.0
313200,32,32.0
316800,33,33.0
320400,33,33.0
324000,33,33.0
327600,33,33.0
331200,33,33.0
334800,33,33.0
338400,33,33.0
342000,33,33.0
345600,34,34.0
349200,34,34.0
352800,34,34.0
356400,34,34.0
360000,34,34.0
363600,34,34.0
367200,34,34.0
370800,34,34.0
374400,34,34.0
378000,34,34.0
381600,34,34.0
385200,34,34.0
388800,34,34.0
392400,34,34.0
396000,34,34.0
399600,34,34.0
403200,34,34.0
406800,34,34.0
410400,34,34.0
414000,34,34.0
417600,34,34.0
421200,34,34.0
424800,34,34.0
428400,34,34.0
432000,34,34.0
435600,34,34.0
439200,34,34.0
442800,34,34.0
446400,34,34.0
450000,34,34.0
453600,34,34.0
457200,34,34.0
460800,34,34.0
464400,34,34.0
468000,34,34.0
471600,34,34.0
475200,34,34.0
478800,34,34.0
482400,37,37.0
486000,37,37.0
489600,38,38.0
493200,38,38.0
496800,38,38.0
500400,38,38.0
504000,38,38.0
507600,41,41.0
511200,41,41.0
514800,41,41.0
518400,41,41.0
522000,41,41.0
525600,41,41.0
529200,41,41.0
532800,41,41.0
536400,41,41.0
540000,41,41.0
543600,41,41.0
547200,41,41.0
550800,41,41.0
554400,41,41.0
558000,41,41.0
561600,41,41.0
565200,41,41.0
568800,41,41.0
572400,41,41.0
576000,41,41.0
579600,41,41.0
583200,41,41.0
586800,41,41.0
590400,41,41.0
594000,41,41.0
597600,41,41.0
601200,41,41.0
604800,41,41.0
604800,41,41.0
