time,numberOfDiscoveredNodes,percentage
3600,0,0.0
7200,3,3.0
10800,5,5.0
14400,5,5.0
18000,5,5.0
21600,5,5.0
25200,5,5.0
28800,5,5.0
32400,5,5.0
36000,5,5.0
39600,5,5.0
43200,5,5.0
46800,5,5.0
50400,5,5.0
54000,5,5.0
57600,5,5.0
61200,5,5.0
64800,5,5.0
68400,5,5.0
72000,6,6.0
75600,6,6.0
79200,6,6.0
82800,7,7.000000000000001
86400,8,8.0
90000,9,9.0
93600,15,15.0
97200,18,18.0
100800,28,28.000000000000004
104400,33,33.0
108000,33,33.0
111600,34,34.0
115200,37,37.0
118800,37,37.0
122400,37,37.0
126000,37,37.0
129600,37,37.0
133200,37,37.0
136800,37,37.0
140400,37,37.0
144000,37,37.0
147600,37,37.0
151200,39,39.0
154800,41,41.0
158400,43,43.0
162000,43,43.0
165600,43,43.0
169200,43,43.0
172800,43,43.0
176400,43,43.0
180000,43,43.0
183600,43,43.0
187200,43,43.0
190800,43,43.0
194400,43,43.0
198000,43,43.0
201600,43,43.0
205200,43,43.0
208800,43,43.0
212400,43,43.0
216000,43,43.0
219600,43,43.0
223200,43,43.0
226800,43,43.0
230400,43,43.0
234000,43,43.0
237600,43,43.0
241200,43,43.0
244800,43,43.0
248400,47,47.0
252000,47,47.0
255600,50,50.0
259200,53,53.0
262800,53,53.0
266400,53,53.0
270000,53,53.0
273600,53,53.0
277200,53,53.0
280800,53,53.0
284400,53,53.0
288000,53,53.0
291600,53,53.0
295200,53,53.0
298800,53,53.0
302400,53,53.0
306000,53,53.0
309600,57,56.99999999999999
313200,57,56.99999999999999
316800,57,56.99999999999999
320400,62,62.0
324000,62,62.0
327600,64,64.0
331200,65,65.0
334800,65,65.0
338400,67,67.0
342000,67,67.0
345600,67,67.0
349200,67,67.0
352800,67,67.0
356400,67,67.0
360000,67,67.0
363600,68,68.0
367200,68,68.0
370800,68,68.0
374400,68,68.0
378000,68,68.0
381600,68,68.0
385200,68,68.0
388800,68,68.0
392400,68,68.0
396000,68,68.0
399600,68,68.0
403200,68,68.0
406800,68,68.0
410400,68,68.0
414000,68,68.0
417600,68,68.0
421200,68,68.0
424800,68,68.0
428400,69,69.0
432000,69,69.0
435600,69,69.0
439200,69,69.0
442800,71,71.0
446400,74,74.0
450000,74,74.0
453600,74,74.0
457200,74,74.0
460800,74,74.0
464400,74,74.0
468000,74,74.0
471600,74,74.0
475200,74,74.0
478800,74,74.0
482400,74,74.0
486000,74,74.0
489600,74,74.0
493200,74,74.0
496800,74,74.0
500400,74,74.0
504000,74,74.0
507600,74,74.0
511200,75,75.0
514800,75,75.0
518400,75,75.0
522000,75,75.0
525600,75,75.0
529200,75,75.0
532800,75,75.0
536400,75,75.0
540000,75,75.0
543600,75,75.0
547200,78,78.0
550800,78,78.0
554400,78,78.0
558000,78,78.0
561600,78,78.0
565200,78,78.0
568800,78,78.0
572400,78,78.0
576000,78,78.0
579600,78,78.0
583200,78,78.0
586800,78,78.0
590400,78,78.0
594000,78,78.0
597600,78,78.0
601200,78,78.0
604800,78,78.0
604800,78,78.0
