time,numberOfDiscoveredNodes,percentage
3600,0,0.0
7200,0,0.0
10800,0,0.0
14400,0,0.0
18000,0,0.0
21600,0,0.0
25200,0,0.0
28800,0,0.0
32400,2,2.0
36000,2,2.0
39600,2,2.0
43200,2,2.0
46800,2,2.0
50400,2,2.0
54000,4,4.0
57600,6,6.0
61200,7,7.000000000000001
64800,9,9.0
68400,9,9.0
72000,9,9.0
75600,10,10.0
79200,12,12.0
82800,16,16.0
86400,16,16.0
90000,16,16.0
93600,16,16.0
97200,20,20.0
100800,20,20.0
104400,20,20.0
108000,20,20.0
111600,21,21.0
115200,23,23.0
118800,27,27.0
122400,27,27.0
126000,29,28.999999999999996
129600,30,30.0
133200,30,30.0
136800,30,30.0
140400,30,30.0
144000,30,30.0
147600,30,30.0
151200,32,32.0
154800,32,32.0
158400,33,33.0
162000,33,33.0
165600,35,35.0
169200,35,35.0
172800,35,35.0
176400,35,35.0
180000,35,35.0
183600,35,35.0
187200,35,35.0
190800,35,35.0
194400,35,35.0
198000,35,35.0
201600,35,35.0
205200,35,35.0
208800,35,35.0
212400,35,35.0
216000,35,35.0
219600,36,36.0
223200,36,36.0
226800,36,36.0
230400,36,36.0
234000,36,36.0
237600,36,36.0
241200,36,36.0
244800,36,36.0
248400,36,36.0
252000,36,36.0
255600,38,38.0
259200,39,39.0
262800,39,39.0
266400,39,39.0
270000,39,39.0
273600,39,39.0
277200,39,39.0
280800,39,39.0
284400,43,43.0
288000,43,43.0
291600,43,43.0
295200,43,43.0
298800,45,45.0
302400,45,45.0
306000,45,45.0
309600,46,46.0
313200,46,46.0
316800,46,46.0
320400,48,48.0
324000,51,51.0
327600,54,54.0
331200,54,54.0
334800,54,54.0
338400,54,54.0
342000,54,54.0
345600,54,54.0
349200,54,54.0
352800,54,54.0
356400,54,54.0
360000,54,54.0
363600,54,54.0
367200,54,54.0
370800,54,54.0
374400,54,54.0
378000,54,54.0
381600,54,54.0
385200,54,54.0
388800,54,54.0
392400,54,54.0
396000,54,54.0
399600,55,55.00000000000001
403200,56,56.00000000000001
406800,56,56.00000000000001
410400,56,56.00000000000001
414000,56,56.00000000000001
417600,56,56.00000000000001
421200,56,56.00000000000001
424800,56,56.00000000000001
428400,56,56.00000000000001
432000,56,56.00000000000001
435600,56,56.00000000000001
439200,56,56.00000000000001
442800,56,56.00000000000001
446400,56,56.00000000000001
450000,56,56.00000000000001
453600,56,56.00000000000001
457200,56,56.00000000000001
460800,56,56.00000000000001
464400,56,56.00000000000001
468000,56,56.00000000000001
471600,56,56.00000000000001
475200,56,56.00000000000001
478800,56,56.00000000000001
482400,56,56.00000000000001
486000,56,56.00000000000001
489600,56,56.00000000000001
493200,56,56.00000000000001
496800,56,56.00000000000001
500400,56,56.00000000000001
504000,56,56.00000000000001
507600,56,56.00000000000001
511200,56,56.00000000000001
514800,56,56.00000000000001
518400,56,56.00000000000001
522000,56,56.00000000000001
525600,56,56.00000000000001
529200,56,56.00000000000001
532800,56,56.00000000000001
536400,56,56.00000000000001
540000,56,56.00000000000001
543600,56,56.00000000000001
547200,56,56.00000000000001
550800,56,56.00000000000001
554400,56,56.00000000000001
558000,56,56.00000000000001
561600,56,56.00000000000001
565200,56,56.00000000000001
568800,56,56.00000000000001
572400,56,56.00000000000001
576000,56,56.00000000000001
579600,56,56.00000000000001
583200,56,56.00000000000001
586800,56,56.00000000000001
590400,56,56.00000000000001
594000,56,56.00000000000001
597600,56,56.00000000000001
601200,56,56.00000000000001
604800,56,56.00000000000001
604800,56,56.00000000000001
