time,numberOfDiscoveredNodes,percentage
3600,1,1.0
7200,4,4.0
10800,4,4.0
14400,11,11.0
18000,11,11.0
21600,11,11.0
25200,13,13.0
28800,19,19.0
32400,20,20.0
36000,20,20.0
39600,23,23.0
43200,24,24.0
46800,24,24.0
50400,25,25.0
54000,26,26.0
57600,27,27.0
61200,27,27.0
64800,29,28.999999999999996
68400,31,31.0
72000,35,35.0
75600,40,40.0
79200,40,40.0
82800,41,41.0
86400,42,42.0
90000,49,49.0
93600,49,49.0
97200,49,49.0
100800,50,50.0
104400,52,52.0
108000,52,52.0
111600,53,53.0
115200,57,56.99999999999999
118800,61,61.0
122400,62,62.0
126000,66,66.0
129600,69,69.0
133200,69,69.0
136800,69,69.0
140400,71,71.0
144000,71,71.0
147600,71,71.0
151200,71,71.0
154800,71,71.0
158400,73,73.0
162000,73,73.0
165600,73,73.0
169200,73,73.0
172800,74,74.0
176400,79,79.0
180000,79,79.0
183600,79,79.0
187200,80,80.0
190800,80,80.0
194400,80,80.0
198000,80,80.0
201600,80,80.0
205200,80,80.0
208800,81,81.0
212400,85,85.0
216000,85,85.0
219600,85,85.0
223200,85,85.0
226800,85,85.0
230400,85,85.0
234000,85,85.0
237600,85,85.0
241200,85,85.0
244800,85,85.0
248400,85,85.0
252000,85,85.0
255600,85,85.0
259200,85,85.0
262800,85,85.0
266400,85,85.0
270000,85,85.0
273600,85,85.0
277200,85,85.0
280800,85,85.0
284400,85,85.0
288000,85,85.0
291600,85,85.0
295200,85,85.0
298800,85,85.0
302400,85,85.0
306000,85,85.0
309600,85,85.0
313200,85,85.0
316800,85,85.0
320400,85,85.0
324000,85,85.0
327600,85,85.0
331200,86,86.0
334800,86,86.0
338400,87,87.0
342000,87,87.0
345600,88,88.0
349200,88,88.0
352800,88,88.0
356400,88,88.0
360000,88,88.0
363600,88,88.0
367200,94,94.0
370800,94,94.0
374400,94,94.0
378000,94,94.0
381600,95,95.0
385200,95,95.0
388800,95,95.0
392400,95,95.0
396000,95,95.0
399600,95,95.0
403200,95,95.0
406800,95,95.0
410400,95,95.0
414000,95,95.0
417600,95,95.0
421200,95,95.0
424800,95,95.0
428400,95,95.0
432000,95,95.0
435600,95,95.0
439200,95,95.0
442800,95,95.0
446400,95,95.0
450000,96,96.0
453600,96,96.0
457200,96,96.0
460800,96,96.0
464400,96,96.0
468000,96,96.0
471600,96,96.0
475200,96,96.0
478800,96,96.0
482400,96,96.0
486000,96,96.0
489600,96,96.0
493200,96,96.0
496800,96,96.0
500400,96,96.0
504000,96,96.0
507600,96,96.0
511200,96,96.0
514800,96,96.0
518400,96,96.0
522000,96,96.0
525600,96,96.0
529200,96,96.0
532800,98,98.0
536400,98,98.0
540000,98,98.0
543600,98,98.0
547200,98,98.0
550800,99,99.0
554400,99,99.0
558000,99,99.0
561600,99,99.0
565200,99,99.0
568800,99,99.0
572400,99,99.0
576000,99,99.0
579600,99,99.0
583200,99,99.0
586800,99,99.0
590400,99,99.0
594000,99,99.0
597600,99,99.0
601200,99,99.0
604800,99,99.0
604800,99,99.0
