time,numberOfDiscoveredNodes,percentage
3600,1,1.0
7200,1,1.0
10800,2,2.0
14400,2,2.0
18000,2,2.0
21600,2,2.0
25200,2,2.0
28800,2,2.0
32400,3,3.0
36000,5,5.0
39600,5,5.0
43200,5,5.0
46800,5,5.0
50400,5,5.0
54000,12,12.0
57600,15,15.0
61200,16,16.0
64800,16,16.0
68400,16,16.0
72000,16,16.0
75600,16,16.0
79200,16,16.0
82800,19,19.0
86400,22,22.0
90000,24,24.0
93600,25,25.0
97200,28,28.000000000000004
100800,28,28.000000000000004
104400,28,28.000000000000004
108000,28,28.000000000000004
111600,28,28.000000000000004
115200,28,28.000000000000004
118800,28,28.000000000000004
122400,29,28.999999999999996
126000,29,28.999999999999996
129600,29,28.999999999999996
133200,29,28.999999999999996
136800,29,28.999999999999996
140400,30,30.0
144000,31,31.0
147600,31,31.0
151200,33,33.0
154800,35,35.0
158400,35,35.0
162000,35,35.0
165600,35,35.0
169200,35,35.0
172800,36,36.0
176400,36,36.0
180000,36,36.0
183600,36,36.0
187200,36,36.0
190800,36,36.0
194400,36,36.0
198000,36,36.0
201600,36,36.0
205200,36,36.0
208800,36,36.0
212400,36,36.0
216000,36,36.0
219600,37,37.0
223200,37,37.0
226800,37,37.0
230400,37,37.0
234000,37,37.0
237600,37,37.0
241200,37,37.0
244800,37,37.0
248400,37,37.0
252000,37,37.0
255600,37,37.0
259200,37,37.0
262800,37,37.0
266400,38,38.0
270000,38,38.0
273600,45,45.0
277200,48,48.0
280800,48,48.0
284400,48,48.0
288000,48,48.0
291600,48,48.0
295200,48,48.0
298800,48,48.0
302400,49,49.0
306000,49,49.0
309600,49,49.0
313200,49,49.0
316800,49,49.0
320400,49,49.0
324000,49,49.0
327600,51,51.0
331200,51,51.0
334800,51,51.0
338400,51,51.0
342000,51,51.0
345600,51,51.0
349200,51,51.0
352800,51,51.0
356400,51,51.0
360000,51,51.0
363600,51,51.0
367200,51,51.0
370800,51,51.0
374400,51,51.0
378000,51,51.0
381600,51,51.0
385200,59,59.0
388800,59,59.0
392400,61,61.0
396000,61,61.0
399600,61,61.0
403200,61,61.0
406800,61,61.0
410400,61,61.0
414000,61,61.0
417600,61,61.0
421200,61,61.0
424800,61,61.0
428400,61,61.0
432000,61,61.0
435600,61,61.0
439200,61,61.0
442800,61,61.0
446400,61,61.0
450000,61,61.0
453600,61,61.0
457200,61,61.0
460800,61,61.0
464400,61,61.0
468000,61,61.0
471600,61,61.0
475200,61,61.0
478800,61,61.0
482400,61,61.0
486000,61,61.0
489600,61,61.0
493200,61,61.0
496800,61,61.0
500400,61,61.0
504000,61,61.0
507600,61,61.0
511200,61,61.0
514800,61,61.0
518400,63,63.0
522000,64,64.0
525600,64,64.0
529200,64,64.0
532800,64,64.0
536400,64,64.0
540000,64,64.0
543600,64,64.0
547200,64,64.0
550800,64,64.0
554400,64,64.0
558000,66,66.0
561600,66,66.0
565200,66,66.0
568800,66,66.0
572400,66,66.0
576000,66,66.0
579600,66,66.0
583200,66,66.0
586800,66,66.0
590400,66,66.0
594000,66,66.0
597600,66,66.0
601200,66,66.0
604800,66,66.0
604800,66,66.0
