time,numberOfDiscoveredNodes,percentage
3600,0,0.0
7200,2,2.0
10800,2,2.0
14400,2,2.0
18000,2,2.0
21600,2,2.0
25200,2,2.0
28800,17,17.0
32400,17,17.0
36000,27,27.0
39600,27,27.0
43200,27,27.0
46800,29,28.999999999999996
50400,29,28.999999999999996
54000,30,30.0
57600,30,30.0
61200,30,30.0
64800,30,30.0
68400,30,30.0
72000,30,30.0
75600,36,36.0
79200,36,36.0
82800,36,36.0
86400,40,40.0
90000,40,40.0
93600,40,40.0
97200,41,41.0
100800,41,41.0
104400,41,41.0
108000,44,44.0
111600,44,44.0
115200,44,44.0
118800,44,44.0
122400,45,45.0
126000,45,45.0
129600,45,45.0
133200,45,45.0
136800,50,50.0
140400,50,50.0
144000,50,50.0
147600,50,50.0
151200,51,51.0
154800,58,57.99999999999999
158400,60,60.0
162000,61,61.0
165600,61,61.0
169200,61,61.0
172800,66,66.0
176400,68,68.0
180000,68,68.0
183600,69,69.0
187200,69,69.0
190800,69,69.0
194400,69,69.0
198000,69,69.0
201600,69,69.0
205200,69,69.0
208800,71,71.0
212400,71,71.0
216000,71,71.0
219600,71,71.0
223200,72,72.0
226800,72,72.0
230400,72,72.0
234000,72,72.0
237600,72,72.0
241200,72,72.0
244800,72,72.0
248400,74,74.0
252000,74,74.0
255600,75,75.0
259200,75,75.0
262800,75,75.0
266400,77,77.0
270000,77,77.0
273600,77,77.0
277200,77,77.0
280800,77,77.0
284400,77,77.0
288000,77,77.0
291600,77,77.0
295200,77,77.0
298800,77,77.0
302400,78,78.0
306000,78,78.0
309600,78,78.0
313200,78,78.0
316800,78,78.0
320400,78,78.0
324000,78,78.0
327600,78,78.0
331200,78,78.0
334800,78,78.0
338400,79,79.0
342000,79,79.0
345600,79,79.0
349200,81,81.0
352800,81,81.0
356400,81,81.0
360000,81,81.0
363600,81,81.0
367200,82,82.0
370800,82,82.0
374400,82,82.0
378000,83,83.0
381600,83,83.0
385200,83,83.0
388800,83,83.0
392400,83,83.0
396000,83,83.0
399600,83,83.0
403200,83,83.0
406800,85,85.0
410400,85,85.0
414000,86,86.0
417600,86,86.0
421200,86,86.0
424800,88,88.0
428400,88,88.0
432000,88,88.0
435600,88,88.0
439200,88,88.0
442800,88,88.0
446400,88,88.0
450000,88,88.0
453600,88,88.0
457200,92,92.0
460800,92,92.0
464400,92,92.0
468000,92,92.0
471600,92,92.0
475200,92,92.0
478800,92,92.0
482400,92,92.0
486000,92,92.0
489600,92,92.0
493200,92,92.0
496800,92,92.0
500400,92,92.0
504000,92,92.0
507600,92,92.0
511200,92,92.0
514800,92,92.0
518400,92,92.0
522000,92,92.0
525600,92,92.0
529200,92,92.0
532800,92,92.0
536400,92,92.0
540000,92,92.0
543600,92,92.0
547200,92,92.0
550800,92,92.0
554400,92,92.0
558000,92,92.0
561600,92,92.0
565200,92,92.0
568800,92,92.0
572400,92,92.0
576000,92,92.0
579600,94,94.0
583200,95,95.0
586800,95,95.0
590400,95,95.0
594000,95,95.0
597600,95,95.0
601200,95,95.0
604800,95,95.0
604800,95,95.0
