time,numberOfDiscoveredNodes,percentage
3600,1,1.0
7200,4,4.0
10800,6,6.0
14400,8,8.0
18000,11,11.0
21600,13,13.0
25200,17,17.0
28800,18,18.0
32400,18,18.0
36000,18,18.0
39600,20,20.0
43200,20,20.0
46800,21,21.0
50400,22,22.0
54000,23,23.0
57600,24,24.0
61200,24,24.0
64800,24,24.0
68400,25,25.0
72000,26,26.0
75600,26,26.0
79200,28,28.000000000000004
82800,28,28.000000000000004
86400,30,30.0
90000,30,30.0
93600,30,30.0
97200,31,31.0
100800,32,32.0
104400,32,32.0
108000,34,34.0
111600,35,35.0
115200,38,38.0
118800,38,38.0
122400,42,42.0
126000,44,44.0
129600,45,45.0
133200,48,48.0
136800,49,49.0
140400,50,50.0
144000,51,51.0
147600,53,53.0
151200,53,53.0
154800,53,53.0
158400,53,53.0
162000,53,53.0
165600,57,56.99999999999999
169200,58,57.99999999999999
172800,60,60.0
176400,61,61.0
180000,62,62.0
183600,65,65.0
187200,66,66.0
190800,67,67.0
194400,67,67.0
198000,67,67.0
201600,67,67.0
205200,67,67.0
208800,67,67.0
212400,67,67.0
216000,67,67.0
219600,67,67.0
223200,67,67.0
226800,67,67.0
230400,67,67.0
234000,67,67.0
237600,67,67.0
241200,67,67.0
244800,67,67.0
248400,67,67.0
252000,67,67.0
255600,68,68.0
259200,69,69.0
262800,69,69.0
266400,72,72.0
270000,72,72.0
273600,72,72.0
277200,73,73.0
280800,73,73.0
284400,74,74.0
288000,74,74.0
291600,75,75.0
295200,75,75.0
298800,75,75.0
302400,76,76.0
306000,77,77.0
309600,77,77.0
313200,77,77.0
316800,77,77.0
320400,77,77.0
324000,77,77.0
327600,77,77.0
331200,77,77.0
334800,77,77.0
338400,77,77.0
342000,77,77.0
345600,77,77.0
349200,77,77.0
352800,77,77.0
356400,78,78.0
360000,78,78.0
363600,78,78.0
367200,78,78.0
370800,78,78.0
374400,78,78.0
378000,79,79.0
381600,79,79.0
385200,79,79.0
388800,79,79.0
392400,79,79.0
396000,80,80.0
399600,80,80.0
403200,80,80.0
406800,80,80.0
410400,80,80.0
414000,80,80.0
417600,81,81.0
421200,81,81.0
424800,81,81.0
428400,81,81.0
432000,84,84.0
435600,84,84.0
439200,84,84.0
442800,84,84.0
446400,84,84.0
450000,84,84.0
453600,84,84.0
457200,84,84.0
460800,84,84.0
464400,87,87.0
468000,88,88.0
471600,88,88.0
475200,88,88.0
478800,88,88.0
482400,88,88.0
486000,88,88.0
489600,89,89.0
493200,89,89.0
496800,89,89.0
500400,89,89.0
504000,89,89.0
507600,89,89.0
511200,90,90.0
514800,90,90.0
518400,90,90.0
522000,90,90.0
525600,90,90.0
529200,91,91.0
532800,91,91.0
536400,91,91.0
540000,91,91.0
543600,91,91.0
547200,91,91.0
550800,92,92.0
554400,92,92.0
558000,92,92.0
561600,92,92.0
565200,92,92.0
568800,92,92.0
572400,92,92.0
576000,92,92.0
579600,92,92.0
583200,92,92.0
586800,93,93.0
590400,93,93.0
594000,93,93.0
597600,94,94.0
601200,94,94.0
604800,94,94.0
604800,94,94.0
