time,numberOfDiscoveredNodes,percentage
3600,0,0.0
7200,0,0.0
10800,0,0.0
14400,0,0.0
18000,0,0.0
21600,0,0.0
25200,0,0.0
28800,0,0.0
32400,0,0.0
36000,0,0.0
39600,0,0.0
43200,0,0.0
46800,0,0.0
50400,0,0.0
54000,0,0.0
57600,4,4.0
61200,8,8.0
64800,9,9.0
68400,11,11.0
72000,12,12.0
75600,12,12.0
79200,12,12.0
82800,12,12.0
86400,16,16.0
90000,17,17.0
93600,17,17.0
97200,17,17.0
100800,17,17.0
104400,17,17.0
108000,17,17.0
111600,17,17.0
115200,17,17.0
118800,17,17.0
122400,17,17.0
126000,17,17.0
129600,17,17.0
133200,17,17.0
136800,17,17.0
140400,17,17.0
144000,17,17.0
147600,17,17.0
151200,17,17.0
154800,17,17.0
158400,17,17.0
162000,17,17.0
165600,17,17.0
169200,18,18.0
172800,18,18.0
176400,19,19.0
180000,19,19.0
183600,19,19.0
187200,19,19.0
190800,19,19.0
194400,19,19.0
198000,19,19.0
201600,19,19.0
205200,19,19.0
208800,19,19.0
212400,19,19.0
216000,19,19.0
219600,19,19.0
223200,19,19.0
226800,19,19.0
230400,19,19.0
234000,19,19.0
237600,19,19.0
241200,19,19.0
244800,19,19.0
248400,19,19.0
252000,19,19.0
255600,19,19.0
259200,19,19.0
262800,19,19.0
266400,19,19.0
270000,21,21.0
273600,22,22.0
277200,25,25.0
280800,25,25.0
284400,25,25.0
288000,25,25.0
291600,25,25.0
295200,26,26.0
298800,27,27.0
302400,28,28.000000000000004
306000,28,28.000000000000004
309600,33,33.0
313200,33,33.0
316800,34,34.0
320400,34,34.0
324000,34,34.0
327600,34,34.0
331200,35,35.0
334800,36,36.0
338400,36,36.0
342000,36,36.0
345600,36,36.0
349200,36,36.0
352800,36,36.0
356400,36,36.0
360000,36,36.0
363600,36,36.0
367200,36,36.0
370800,36,36.0
374400,36,36.0
378000,36,36.0
381600,36,36.0
385200,36,36.0
388800,36,36.0
392400,36,36.0
396000,36,36.0
399600,36,36.0
403200,37,37.0
406800,40,40.0
410400,40,40.0
414000,40,40.0
417600,40,40.0
421200,40,40.0
424800,40,40.0
428400,40,40.0
432000,40,40.0
435600,40,40.0
439200,40,40.0
442800,40,40.0
446400,40,40.0
450000,40,40.0
453600,40,40.0
457200,40,40.0
460800,40,40.0
464400,40,40.0
468000,40,40.0
471600,40,40.0
475200,40,40.0
478800,40,40.0
482400,40,40.0
486000,40,40.0
489600,40,40.0
493200,40,40.0
496800,40,40.0
500400,40,40.0
504000,41,41.0
507600,42,42.0
511200,42,42.0
514800,42,42.0
518400,42,42.0
522000,45,45.0
525600,45,45.0
529200,45,45.0
532800,45,45.0
536400,45,45.0
540000,45,45.0
543600,46,46.0
547200,46,46.0
550800,46,46.0
554400,46,46.0
558000,46,46.0
561600,46,46.0
565200,46,46.0
568800,46,46.0
572400,46,46.0
576000,46,46.0
579600,46,46.0
583200,46,46.0
586800,46,46.0
590400,46,46.0
594000,46,46.0
597600,46,46.0
601200,46,46.0
604800,46,46.0
604800,46,46.0
