time,numberOfDiscoveredNodes,percentage
3600,1,1.0
7200,3,3.0
10800,3,3.0
14400,6,6.0
18000,6,6.0
21600,7,7.000000000000001
25200,8,8.0
28800,8,8.0
32400,11,11.0
36000,11,11.0
39600,15,15.0
43200,18,18.0
46800,22,22.0
50400,23,23.0
54000,23,23.0
57600,23,23.0
61200,23,23.0
64800,25,25.0
68400,28,28.000000000000004
72000,30,30.0
75600,30,30.0
79200,30,30.0
82800,30,30.0
86400,30,30.0
90000,30,30.0
93600,32,32.0
97200,35,35.0
100800,36,36.0
104400,36,36.0
108000,36,36.0
111600,38,38.0
115200,39,39.0
118800,39,39.0
122400,46,46.0
126000,49,49.0
129600,49,49.0
133200,49,49.0
136800,49,49.0
140400,50,50.0
144000,50,50.0
147600,50,50.0
151200,50,50.0
154800,52,52.0
158400,52,52.0
162000,52,52.0
165600,52,52.0
169200,52,52.0
172800,52,52.0
176400,52,52.0
180000,52,52.0
183600,52,52.0
187200,53,53.0
190800,56,56.00000000000001
194400,57,56.99999999999999
198000,57,56.99999999999999
201600,57,56.99999999999999
205200,58,57.99999999999999
208800,59,59.0
212400,59,59.0
216000,59,59.0
219600,59,59.0
223200,59,59.0
226800,60,60.0
230400,64,64.0
234000,64,64.0
237600,66,66.0
241200,67,67.0
244800,67,67.0
248400,67,67.0
252000,67,67.0
255600,67,67.0
259200,67,67.0
262800,67,67.0
266400,67,67.0
270000,70,70.0
273600,70,70.0
277200,70,70.0
280800,70,70.0
284400,70,70.0
288000,70,70.0
291600,70,70.0
295200,70,70.0
298800,70,70.0
302400,70,70.0
306000,70,70.0
309600,70,70.0
313200,70,70.0
316800,71,71.0
320400,71,71.0
324000,71,71.0
327600,71,71.0
331200,72,72.0
334800,73,73.0
338400,73,73.0
342000,73,73.0
345600,74,74.0
349200,74,74.0
352800,75,75.0
356400,77,77.0
360000,77,77.0
363600,78,78.0
367200,78,78.0
370800,81,81.0
374400,81,81.0
378000,81,81.0
381600,81,81.0
385200,81,81.0
388800,81,81.0
392400,81,81.0
396000,81,81.0
399600,81,81.0
403200,81,81.0
406800,81,81.0
410400,81,81.0
414000,81,81.0
417600,81,81.0
421200,81,81.0
424800,81,81.0
428400,81,81.0
432000,81,81.0
435600,81,81.0
439200,81,81.0
442800,81,81.0
446400,82,82.0
450000,82,82.0
453600,82,82.0
457200,82,82.0
460800,83,83.0
464400,83,83.0
468000,83,83.0
471600,90,90.0
475200,90,90.0
478800,90,90.0
482400,90,90.0
486000,90,90.0
489600,90,90.0
493200,90,90.0
496800,90,90.0
500400,90,90.0
504000,90,90.0
507600,90,90.0
511200,90,90.0
514800,90,90.0
518400,90,90.0
522000,90,90.0
525600,90,90.0
529200,90,90.0
532800,90,90.0
536400,90,90.0
540000,90,90.0
543600,90,90.0
547200,90,90.0
550800,90,90.0
554400,90,90.0
558000,90,90.0
561600,90,90.0
565200,90,90.0
568800,90,90.0
572400,90,90.0
576000,90,90.0
579600,90,90.0
583200,90,90.0
586800,90,90.0
590400,90,90.0
594000,90,90.0
597600,90,90.0
601200,91,91.0
604800,91,91.0
604800,91,91.0
