time,numberOfDiscoveredNodes,percentage
3600,0,0.0
7200,0,0.0
10800,2,2.0
14400,2,2.0
18000,2,2.0
21600,2,2.0
25200,2,2.0
28800,2,2.0
32400,2,2.0
36000,2,2.0
39600,2,2.0
43200,2,2.0
46800,2,2.0
50400,2,2.0
54000,2,2.0
57600,2,2.0
61200,2,2.0
64800,2,2.0
68400,2,2.0
72000,2,2.0
75600,2,2.0
79200,2,2.0
82800,2,2.0
86400,2,2.0
90000,2,2.0
93600,2,2.0
97200,2,2.0
100800,2,2.0
104400,2,2.0
108000,2,2.0
111600,2,2.0
115200,2,2.0
118800,2,2.0
122400,2,2.0
126000,2,2.0
129600,2,2.0
133200,3,3.0
136800,3,3.0
140400,3,3.0
144000,3,3.0
147600,3,3.0
151200,3,3.0
154800,3,3.0
158400,3,3.0
162000,3,3.0
165600,3,3.0
169200,3,3.0
172800,3,3.0
176400,3,3.0
180000,3,3.0
183600,3,3.0
187200,3,3.0
190800,3,3.0
194400,3,3.0
198000,3,3.0
201600,3,3.0
205200,3,3.0
208800,3,3.0
212400,4,4.0
216000,4,4.0
219600,4,4.0
223200,4,4.0
226800,4,4.0
230400,4,4.0
234000,4,4.0
237600,5,5.0
241200,5,5.0
244800,5,5.0
248400,5,5.0
252000,5,5.0
255600,5,5.0
259200,5,5.0
262800,10,10.0
266400,10,10.0
270000,10,10.0
273600,13,13.0
277200,14,14.000000000000002
280800,15,15.0
284400,15,15.0
288000,15,15.0
291600,15,15.0
295200,15,15.0
298800,15,15.0
302400,15,15.0
306000,15,15.0
309600,15,15.0
313200,15,15.0
316800,15,15.0
320400,15,15.0
324000,15,15.0
327600,15,15.0
331200,15,15.0
334800,15,15.0
338400,15,15.0
342000,15,15.0
345600,15,15.0
349200,15,15.0
352800,15,15.0
356400,15,15.0
360000,15,15.0
363600,15,15.0
367200,15,15.0
370800,15,15.0
374400,15,15.0
378000,15,15.0
381600,15,15.0
385200,15,15.0
388800,18,18.0
392400,21,21.0
396000,21,21.0
399600,21,21.0
403200,21,21.0
406800,21,21.0
410400,21,21.0
414000,21,21.0
417600,21,21.0
421200,21,21.0
424800,21,21.0
428400,21,21.0
432000,21,21.0
435600,21,21.0
439200,21,21.0
442800,21,21.0
446400,21,21.0
450000,21,21.0
453600,21,21.0
457200,21,21.0
460800,22,22.0
464400,22,22.0
468000,25,25.0
471600,26,26.0
475200,27,27.0
478800,27,27.0
482400,27,27.0
486000,27,27.0
489600,27,27.0
493200,27,27.0
496800,27,27.0
500400,27,27.0
504000,27,27.0
507600,27,27.0
511200,27,27.0
514800,27,27.0
518400,27,27.0
522000,27,27.0
525600,27,27.0
529200,27,27.0
532800,27,27.0
536400,29,28.999999999999996
540000,29,28.999999999999996
543600,29,28.999999999999996
547200,29,28.999999999999996
550800,29,28.999999999999996
554400,29,28.999999999999996
558000,29,28.999999999999996
561600,29,28.999999999999996
565200,29,28.999999999999996
568800,30,30.0
572400,30,30.0
576000,30,30.0
579600,30,30.0
583200,30,30.0
586800,30,30.0
590400,30,30.0
594000,30,30.0
597600,30,30.0
601200,30,30.0
604800,30,30.0
604800,30,30.0
