time,numberOfDiscoveredNodes,percentage
3600,7,7.000000000000001
7200,11,11.0
10800,12,12.0
14400,21,21.0
18000,22,22.0
21600,23,23.0
25200,23,23.0
28800,24,24.0
32400,24,24.0
36000,24,24.0
39600,26,26.0
43200,28,28.000000000000004
46800,29,28.999999999999996
50400,30,30.0
54000,30,30.0
57600,35,35.0
61200,35,35.0
64800,35,35.0
68400,35,35.0
72000,38,38.0
75600,38,38.0
79200,38,38.0
82800,42,42.0
86400,43,43.0
90000,44,44.0
93600,44,44.0
97200,45,45.0
100800,48,48.0
104400,53,53.0
108000,55,55.00000000000001
111600,55,55.00000000000001
115200,56,56.00000000000001
118800,59,59.0
122400,60,60.0
126000,64,64.0
129600,64,64.0
133200,67,67.0
136800,67,67.0
140400,67,67.0
144000,67,67.0
147600,67,67.0
151200,67,67.0
154800,67,67.0
158400,69,69.0
162000,69,69.0
165600,69,69.0
169200,73,73.0
172800,76,76.0
176400,76,76.0
180000,78,78.0
183600,78,78.0
187200,78,78.0
190800,78,78.0
194400,78,78.0
198000,78,78.0
201600,78,78.0
205200,78,78.0
208800,79,79.0
212400,79,79.0
216000,79,79.0
219600,81,81.0
223200,81,81.0
226800,81,81.0
230400,81,81.0
234000,81,81.0
237600,81,81.0
241200,84,84.0
244800,84,84.0
248400,84,84.0
252000,85,85.0
255600,85,85.0
259200,85,85.0
262800,85,85.0
266400,87,87.0
270000,87,87.0
273600,87,87.0
277200,88,88.0
280800,88,88.0
284400,88,88.0
288000,89,89.0
291600,89,89.0
295200,89,89.0
298800,89,89.0
302400,89,89.0
306000,89,89.0
309600,89,89.0
313200,90,90.0
316800,90,90.0
320400,90,90.0
324000,91,91.0
327600,91,91.0
331200,91,91.0
334800,91,91.0
338400,91,91.0
342000,91,91.0
345600,91,91.0
349200,91,91.0
352800,91,91.0
356400,91,91.0
360000,91,91.0
363600,91,91.0
367200,92,92.0
370800,92,92.0
374400,92,92.0
378000,92,92.0
381600,92,92.0
385200,92,92.0
388800,92,92.0
392400,92,92.0
396000,92,92.0
399600,92,92.0
403200,92,92.0
406800,92,92.0
410400,92,92.0
414000,92,92.0
417600,92,92.0
421200,92,92.0
424800,92,92.0
428400,92,92.0
432000,92,92.0
435600,92,92.0
439200,92,92.0
442800,92,92.0
446400,92,92.0
450000,92,92.0
453600,92,92.0
457200,92,92.0
460800,92,92.0
464400,92,92.0
468000,92,92.0
471600,92,92.0
475200,92,92.0
478800,92,92.0
482400,92,92.0
486000,92,92.0
489600,92,92.0
493200,93,93.0
496800,93,93.0
500400,93,93.0
504000,93,93.0
507600,93,93.0
511200,93,93.0
514800,94,94.0
518400,94,94.0
522000,94,94.0
525600,98,98.0
529200,98,98.0
532800,98,98.0
536400,98,98.0
540000,98,98.0
543600,98,98.0
547200,98,98.0
550800,98,98.0
554400,98,98.0
558000,98,98.0
561600,98,98.0
565200,98,98.0
568800,98,98.0
572400,99,99.0
576000,99,99.0
579600,99,99.0
583200,99,99.0
586800,99,99.0
590400,99,99.0
594000,99,99.0
597600,99,99.0
601200,99,99.0
604800,99,99.0
604800,99,99.0
