time,numberOfDiscoveredNodes,percentage
3600,10,10.0
7200,19,19.0
10800,20,20.0
14400,31,31.0
18000,33,33.0
21600,34,34.0
25200,34,34.0
28800,35,35.0
32400,36,36.0
36000,37,37.0
39600,38,38.0
43200,40,40.0
46800,40,40.0
50400,40,40.0
54000,40,40.0
57600,40,40.0
61200,41,41.0
64800,45,45.0
68400,46,46.0
72000,46,46.0
75600,46,46.0
79200,48,48.0
82800,49,49.0
86400,49,49.0
90000,49,49.0
93600,50,50.0
97200,53,53.0
100800,62,62.0
104400,64,64.0
108000,64,64.0
111600,67,67.0
115200,67,67.0
118800,67,67.0
122400,67,67.0
126000,67,67.0
129600,68,68.0
133200,68,68.0
136800,69,69.0
140400,71,71.0
144000,71,71.0
147600,73,73.0
151200,73,73.0
154800,73,73.0
158400,74,74.0
162000,74,74.0
165600,74,74.0
169200,74,74.0
172800,78,78.0
176400,78,78.0
180000,79,79.0
183600,79,79.0
187200,79,79.0
190800,80,80.0
194400,80,80.0
198000,80,80.0
201600,80,80.0
205200,80,80.0
208800,80,80.0
212400,80,80.0
216000,82,82.0
219600,82,82.0
223200,82,82.0
226800,82,82.0
230400,82,82.0
234000,82,82.0
237600,84,84.0
241200,84,84.0
244800,85,85.0
248400,85,85.0
252000,85,85.0
255600,85,85.0
259200,86,86.0
262800,86,86.0
266400,86,86.0
270000,86,86.0
273600,86,86.0
277200,87,87.0
280800,87,87.0
284400,87,87.0
288000,87,87.0
291600,88,88.0
295200,88,88.0
298800,88,88.0
302400,88,88.0
306000,88,88.0
309600,88,88.0
313200,88,88.0
316800,88,88.0
320400,88,88.0
324000,90,90.0
327600,90,90.0
331200,90,90.0
334800,90,90.0
338400,90,90.0
342000,90,90.0
345600,90,90.0
349200,90,90.0
352800,90,90.0
356400,90,90.0
360000,90,90.0
363600,90,90.0
367200,90,90.0
370800,90,90.0
374400,90,90.0
378000,90,90.0
381600,90,90.0
385200,90,90.0
388800,90,90.0
392400,90,90.0
396000,90,90.0
399600,90,90.0
403200,90,90.0
406800,90,90.0
410400,90,90.0
414000,90,90.0
417600,90,90.0
421200,90,90.0
424800,90,90.0
428400,90,90.0
432000,90,90.0
435600,90,90.0
439200,90,90.0
442800,90,90.0
446400,90,90.0
450000,90,90.0
453600,91,91.0
457200,91,91.0
460800,91,91.0
464400,91,91.0
468000,91,91.0
471600,91,91.0
475200,91,91.0
478800,91,91.0
482400,91,91.0
486000,91,91.0
489600,91,91.0
493200,92,92.0
496800,93,93.0
500400,93,93.0
504000,93,93.0
507600,93,93.0
511200,93,93.0
514800,93,93.0
518400,93,93.0
522000,93,93.0
525600,94,94.0
529200,94,94.0
532800,94,94.0
536400,94,94.0
540000,94,94.0
543600,94,94.0
547200,94,94.0
550800,94,94.0
554400,94,94.0
558000,94,94.0
561600,94,94.0
565200,94,94.0
568800,94,94.0
572400,94,94.0
576000,94,94.0
579600,94,94.0
583200,94,94.0
586800,94,94.0
590400,94,94.0
594000,94,94.0
597600,94,94.0
601200,94,94.0
604800,94,94.0
604800,94,94.0
