time,numberOfDiscoveredNodes,percentage
3600,10,10.0
7200,12,12.0
10800,12,12.0
14400,13,13.0
18000,14,14.000000000000002
21600,14,14.000000000000002
25200,18,18.0
28800,18,18.0
32400,23,23.0
36000,23,23.0
39600,23,23.0
43200,23,23.0
46800,26,26.0
50400,29,28.999999999999996
54000,32,32.0
57600,32,32.0
61200,33,33.0
64800,33,33.0
68400,33,33.0
72000,38,38.0
75600,38,38.0
79200,38,38.0
82800,38,38.0
86400,38,38.0
90000,38,38.0
93600,39,39.0
97200,39,39.0
100800,39,39.0
104400,39,39.0
108000,40,40.0
111600,40,40.0
115200,44,44.0
118800,45,45.0
122400,48,48.0
126000,50,50.0
129600,51,51.0
133200,51,51.0
136800,52,52.0
140400,53,53.0
144000,53,53.0
147600,57,56.99999999999999
151200,58,57.99999999999999
154800,58,57.99999999999999
158400,58,57.99999999999999
162000,61,61.0
165600,65,65.0
169200,65,65.0
172800,65,65.0
176400,65,65.0
180000,65,65.0
183600,65,65.0
187200,65,65.0
190800,65,65.0
194400,65,65.0
198000,65,65.0
201600,65,65.0
205200,65,65.0
208800,68,68.0
212400,68,68.0
216000,69,69.0
219600,69,69.0
223200,69,69.0
226800,76,76.0
230400,76,76.0
234000,76,76.0
237600,76,76.0
241200,76,76.0
244800,76,76.0
248400,76,76.0
252000,76,76.0
255600,76,76.0
259200,76,76.0
262800,76,76.0
266400,76,76.0
270000,76,76.0
273600,76,76.0
277200,76,76.0
280800,76,76.0
284400,76,76.0
288000,76,76.0
291600,77,77.0
295200,77,77.0
298800,77,77.0
302400,78,78.0
306000,78,78.0
309600,78,78.0
313200,78,78.0
316800,78,78.0
320400,78,78.0
324000,78,78.0
327600,78,78.0
331200,78,78.0
334800,78,78.0
338400,78,78.0
342000,83,83.0
345600,85,85.0
349200,85,85.0
352800,85,85.0
356400,85,85.0
360000,85,85.0
363600,85,85.0
367200,85,85.0
370800,85,85.0
374400,85,85.0
378000,85,85.0
381600,85,85.0
385200,85,85.0
388800,85,85.0
392400,85,85.0
396000,85,85.0
399600,85,85.0
403200,86,86.0
406800,87,87.0
410400,88,88.0
414000,89,89.0
417600,89,89.0
421200,89,89.0
424800,89,89.0
428400,89,89.0
432000,89,89.0
435600,89,89.0
439200,89,89.0
442800,90,90.0
446400,90,90.0
450000,90,90.0
453600,90,90.0
457200,90,90.0
460800,91,91.0
464400,92,92.0
468000,96,96.0
471600,96,96.0
475200,96,96.0
478800,96,96.0
482400,96,96.0
486000,97,97.0
489600,97,97.0
493200,98,98.0
496800,98,98.0
500400,98,98.0
504000,98,98.0
507600,98,98.0
511200,98,98.0
514800,98,98.0
518400,98,98.0
522000,98,98.0
525600,98,98.0
529200,98,98.0
532800,98,98.0
536400,98,98.0
540000,98,98.0
543600,98,98.0
547200,98,98.0
550800,98,98.0
554400,98,98.0
558000,98,98.0
561600,98,98.0
565200,98,98.0
568800,98,98.0
572400,98,98.0
576000,98,98.0
579600,98,98.0
583200,98,98.0
586800,98,98.0
590400,98,98.0
594000,98,98.0
597600,98,98.0
601200,98,98.0
604800,98,98.0
604800,98,98.0
