time,numberOfDiscoveredNodes,percentage
3600,0,0.0
7200,11,11.0
10800,14,14.000000000000002
14400,14,14.000000000000002
18000,14,14.000000000000002
21600,14,14.000000000000002
25200,14,14.000000000000002
28800,15,15.0
32400,15,15.0
36000,16,16.0
39600,16,16.0
43200,16,16.0
46800,16,16.0
50400,16,16.0
54000,16,16.0
57600,16,16.0
61200,20,20.0
64800,21,21.0
68400,21,21.0
72000,21,21.0
75600,22,22.0
79200,22,22.0
82800,22,22.0
86400,26,26.0
90000,27,27.0
93600,27,27.0
97200,27,27.0
100800,27,27.0
104400,27,27.0
108000,27,27.0
111600,27,27.0
115200,27,27.0
118800,29,28.999999999999996
122400,30,30.0
126000,30,30.0
129600,30,30.0
133200,30,30.0
136800,30,30.0
140400,30,30.0
144000,36,36.0
147600,38,38.0
151200,42,42.0
154800,42,42.0
158400,42,42.0
162000,43,43.0
165600,46,46.0
169200,46,46.0
172800,47,47.0
176400,47,47.0
180000,47,47.0
183600,47,47.0
187200,47,47.0
190800,47,47.0
194400,47,47.0
198000,47,47.0
201600,48,48.0
205200,48,48.0
208800,48,48.0
212400,48,48.0
216000,48,48.0
219600,48,48.0
223200,48,48.0
226800,48,48.0
230400,48,48.0
234000,48,48.0
237600,48,48.0
241200,48,48.0
244800,48,48.0
248400,48,48.0
252000,48,48.0
255600,48,48.0
259200,50,50.0
262800,50,50.0
266400,50,50.0
270000,53,53.0
273600,53,53.0
277200,53,53.0
280800,53,53.0
284400,53,53.0
288000,53,53.0
291600,53,53.0
295200,53,53.0
298800,53,53.0
302400,53,53.0
306000,53,53.0
309600,54,54.0
313200,54,54.0
316800,54,54.0
320400,54,54.0
324000,54,54.0
327600,56,56.00000000000001
331200,56,56.00000000000001
334800,56,56.00000000000001
338400,56,56.00000000000001
342000,56,56.00000000000001
345600,56,56.00000000000001
349200,60,60.0
352800,60,60.0
356400,60,60.0
360000,60,60.0
363600,60,60.0
367200,60,60.0
370800,60,60.0
374400,60,60.0
378000,60,60.0
381600,60,60.0
385200,64,64.0
388800,64,64.0
392400,64,64.0
396000,65,65.0
399600,65,65.0
403200,65,65.0
406800,65,65.0
410400,65,65.0
414000,70,70.0
417600,70,70.0
421200,70,70.0
424800,70,70.0
428400,70,70.0
432000,71,71.0
435600,71,71.0
439200,71,71.0
442800,71,71.0
446400,71,71.0
450000,71,71.0
453600,71,71.0
457200,71,71.0
460800,71,71.0
464400,71,71.0
468000,71,71.0
471600,71,71.0
475200,71,71.0
478800,71,71.0
482400,71,71.0
486000,71,71.0
489600,71,71.0
493200,71,71.0
496800,71,71.0
500400,71,71.0
504000,71,71.0
507600,71,71.0
511200,72,72.0
514800,72,72.0
518400,72,72.0
522000,72,72.0
525600,72,72.0
529200,72,72.0
532800,72,72.0
536400,72,72.0
540000,72,72.0
543600,72,72.0
547200,72,72.0
550800,72,72.0
554400,72,72.0
558000,72,72.0
561600,73,73.0
565200,75,75.0
568800,75,75.0
572400,75,75.0
576000,75,75.0
579600,76,76.0
583200,76,76.0
586800,76,76.0
590400,76,76.0
594000,76,76.0
597600,77,77.0
601200,77,77.0
604800,77,77.0
604800,77,77.0
