time,numberOfDiscoveredNodes,percentage
3600,9,9.0
7200,9,9.0
10800,10,10.0
14400,16,16.0
18000,17,17.0
21600,17,17.0
25200,23,23.0
28800,24,24.0
32400,32,32.0
36000,36,36.0
39600,39,39.0
43200,39,39.0
46800,42,42.0
50400,46,46.0
54000,50,50.0
57600,50,50.0
61200,52,52.0
64800,55,55.00000000000001
68400,57,56.99999999999999
72000,57,56.99999999999999
75600,58,57.99999999999999
79200,60,60.0
82800,60,60.0
86400,63,63.0
90000,65,65.0
93600,65,65.0
97200,69,69.0
100800,69,69.0
104400,69,69.0
108000,69,69.0
111600,70,70.0
115200,72,72.0
118800,72,72.0
122400,72,72.0
126000,73,73.0
129600,73,73.0
133200,73,73.0
136800,73,73.0
140400,73,73.0
144000,73,73.0
147600,73,73.0
151200,76,76.0
154800,77,77.0
158400,77,77.0
162000,77,77.0
165600,80,80.0
169200,81,81.0
172800,81,81.0
176400,82,82.0
180000,83,83.0
183600,85,85.0
187200,85,85.0
190800,85,85.0
194400,85,85.0
198000,85,85.0
201600,86,86.0
205200,86,86.0
208800,87,87.0
212400,87,87.0
216000,87,87.0
219600,87,87.0
223200,87,87.0
226800,87,87.0
230400,88,88.0
234000,89,89.0
237600,89,89.0
241200,89,89.0
244800,89,89.0
248400,90,90.0
252000,91,91.0
255600,91,91.0
259200,91,91.0
262800,91,91.0
266400,91,91.0
270000,91,91.0
273600,91,91.0
277200,91,91.0
280800,91,91.0
284400,91,91.0
288000,91,91.0
291600,91,91.0
295200,91,91.0
298800,91,91.0
302400,91,91.0
306000,91,91.0
309600,91,91.0
313200,91,91.0
316800,91,91.0
320400,91,91.0
324000,91,91.0
327600,92,92.0
331200,92,92.0
334800,92,92.0
338400,92,92.0
342000,92,92.0
345600,92,92.0
349200,92,92.0
352800,92,92.0
356400,92,92.0
360000,92,92.0
363600,92,92.0
367200,92,92.0
370800,92,92.0
374400,92,92.0
378000,92,92.0
381600,92,92.0
385200,92,92.0
388800,92,92.0
392400,93,93.0
396000,94,94.0
399600,94,94.0
403200,94,94.0
406800,94,94.0
410400,96,96.0
414000,96,96.0
417600,96,96.0
421200,96,96.0
424800,96,96.0
428400,96,96.0
432000,96,96.0
435600,96,96.0
439200,96,96.0
442800,96,96.0
446400,96,96.0
450000,96,96.0
453600,96,96.0
457200,96,96.0
460800,96,96.0
464400,96,96.0
468000,96,96.0
471600,96,96.0
475200,96,96.0
478800,96,96.0
482400,96,96.0
486000,96,96.0
489600,96,96.0
493200,96,96.0
496800,96,96.0
500400,96,96.0
504000,96,96.0
507600,96,96.0
511200,96,96.0
514800,96,96.0
518400,96,96.0
522000,96,96.0
525600,96,96.0
529200,96,96.0
532800,96,96.0
536400,96,96.0
540000,96,96.0
543600,96,96.0
547200,97,97.0
550800,97,97.0
554400,97,97.0
558000,97,97.0
561600,97,97.0
565200,97,97.0
568800,97,97.0
572400,97,97.0
576000,97,97.0
579600,98,98.0
583200,98,98.0
586800,98,98.0
590400,98,98.0
594000,98,98.0
597600,98,98.0
601200,98,98.0
604800,98,98.0
604800,98,98.0
