time,numberOfDiscoveredNodes,percentage
3600,4,4.0
7200,7,7.000000000000001
10800,11,11.0
14400,14,14.000000000000002
18000,15,15.0
21600,15,15.0
25200,15,15.0
28800,17,17.0
32400,17,17.0
36000,17,17.0
39600,17,17.0
43200,17,17.0
46800,19,19.0
50400,19,19.0
54000,25,25.0
57600,25,25.0
61200,26,26.0
64800,30,30.0
68400,30,30.0
72000,39,39.0
75600,40,40.0
79200,43,43.0
82800,44,44.0
86400,44,44.0
90000,44,44.0
93600,44,44.0
97200,45,45.0
100800,47,47.0
104400,47,47.0
108000,47,47.0
111600,50,50.0
115200,51,51.0
118800,52,52.0
122400,52,52.0
126000,52,52.0
129600,54,54.0
133200,54,54.0
136800,55,55.00000000000001
140400,55,55.00000000000001
144000,58,57.99999999999999
147600,58,57.99999999999999
151200,61,61.0
154800,63,63.0
158400,66,66.0
162000,68,68.0
165600,68,68.0
169200,69,69.0
172800,69,69.0
176400,73,73.0
180000,74,74.0
183600,74,74.0
187200,74,74.0
190800,74,74.0
194400,74,74.0
198000,74,74.0
201600,74,74.0
205200,74,74.0
208800,74,74.0
212400,74,74.0
216000,76,76.0
219600,76,76.0
223200,78,78.0
226800,78,78.0
230400,78,78.0
234000,78,78.0
237600,81,81.0
241200,84,84.0
244800,84,84.0
248400,84,84.0
252000,84,84.0
255600,85,85.0
259200,85,85.0
262800,86,86.0
266400,86,86.0
270000,86,86.0
273600,86,86.0
277200,86,86.0
280800,86,86.0
284400,86,86.0
288000,86,86.0
291600,87,87.0
295200,87,87.0
298800,87,87.0
302400,87,87.0
306000,87,87.0
309600,89,89.0
313200,89,89.0
316800,89,89.0
320400,89,89.0
324000,89,89.0
327600,89,89.0
331200,89,89.0
334800,89,89.0
338400,89,89.0
342000,89,89.0
345600,91,91.0
349200,91,91.0
352800,91,91.0
356400,91,91.0
360000,91,91.0
363600,91,91.0
367200,92,92.0
370800,93,93.0
374400,93,93.0
378000,93,93.0
381600,93,93.0
385200,93,93.0
388800,94,94.0
392400,94,94.0
396000,94,94.0
399600,94,94.0
403200,94,94.0
406800,94,94.0
410400,94,94.0
414000,94,94.0
417600,94,94.0
421200,94,94.0
424800,94,94.0
428400,94,94.0
432000,94,94.0
435600,94,94.0
439200,94,94.0
442800,94,94.0
446400,94,94.0
450000,94,94.0
453600,94,94.0
457200,95,95.0
460800,95,95.0
464400,95,95.0
468000,95,95.0
471600,95,95.0
475200,95,95.0
478800,95,95.0
482400,95,95.0
486000,95,95.0
489600,95,95.0
493200,95,95.0
496800,95,95.0
500400,95,95.0
504000,95,95.0
507600,95,95.0
511200,95,95.0
514800,95,95.0
518400,95,95.0
522000,95,95.0
525600,95,95.0
529200,95,95.0
532800,95,95.0
536400,95,95.0
540000,95,95.0
543600,95,95.0
547200,95,95.0
550800,95,95.0
554400,95,95.0
558000,95,95.0
561600,95,95.0
565200,95,95.0
568800,95,95.0
572400,95,95.0
576000,95,95.0
579600,95,95.0
583200,95,95.0
586800,95,95.0
590400,95,95.0
594000,95,95.0
597600,95,95.0
601200,95,95.0
604800,95,95.0
604800,95,95.0
