time,numberOfDiscoveredNodes,percentage
3600,0,0.0
7200,0,0.0
10800,4,4.0
14400,4,4.0
18000,4,4.0
21600,4,4.0
25200,4,4.0
28800,4,4.0
32400,4,4.0
36000,4,4.0
39600,4,4.0
43200,4,4.0
46800,4,4.0
50400,4,4.0
54000,4,4.0
57600,4,4.0
61200,4,4.0
64800,5,5.0
68400,5,5.0
72000,5,5.0
75600,7,7.000000000000001
79200,9,9.0
82800,9,9.0
86400,9,9.0
90000,9,9.0
93600,13,13.0
97200,13,13.0
100800,13,13.0
104400,13,13.0
108000,13,13.0
111600,13,13.0
115200,15,15.0
118800,17,17.0
122400,17,17.0
126000,17,17.0
129600,17,17.0
133200,17,17.0
136800,17,17.0
140400,18,18.0
144000,18,18.0
147600,18,18.0
151200,19,19.0
154800,23,23.0
158400,23,23.0
162000,23,23.0
165600,27,27.0
169200,28,28.000000000000004
172800,31,31.0
176400,32,32.0
180000,33,33.0
183600,33,33.0
187200,33,33.0
190800,33,33.0
194400,33,33.0
198000,33,33.0
201600,33,33.0
205200,35,35.0
208800,43,43.0
212400,44,44.0
216000,44,44.0
219600,44,44.0
223200,44,44.0
226800,44,44.0
230400,44,44.0
234000,44,44.0
237600,44,44.0
241200,44,44.0
244800,44,44.0
248400,44,44.0
252000,50,50.0
255600,52,52.0
259200,53,53.0
262800,53,53.0
266400,53,53.0
270000,53,53.0
273600,53,53.0
277200,53,53.0
280800,54,54.0
284400,54,54.0
288000,54,54.0
291600,54,54.0
295200,54,54.0
298800,55,55.00000000000001
302400,55,55.00000000000001
306000,55,55.00000000000001
309600,55,55.00000000000001
313200,55,55.00000000000001
316800,55,55.00000000000001
320400,55,55.00000000000001
324000,56,56.00000000000001
327600,56,56.00000000000001
331200,56,56.00000000000001
334800,58,57.99999999999999
338400,59,59.0
342000,59,59.0
345600,59,59.0
349200,59,59.0
352800,59,59.0
356400,59,59.0
360000,59,59.0
363600,59,59.0
367200,59,59.0
370800,59,59.0
374400,59,59.0
378000,59,59.0
381600,59,59.0
385200,59,59.0
388800,59,59.0
392400,59,59.0
396000,59,59.0
399600,59,59.0
403200,59,59.0
406800,59,59.0
410400,61,61.0
414000,61,61.0
417600,62,62.0
421200,62,62.0
424800,62,62.0
428400,62,62.0
432000,62,62.0
435600,62,62.0
439200,62,62.0
442800,62,62.0
446400,62,62.0
450000,62,62.0
453600,62,62.0
457200,62,62.0
460800,62,62.0
464400,62,62.0
468000,62,62.0
471600,62,62.0
475200,62,62.0
478800,62,62.0
482400,62,62.0
486000,62,62.0
489600,62,62.0
493200,62,62.0
496800,65,65.0
500400,65,65.0
504000,65,65.0
507600,68,68.0
511200,70,70.0
514800,70,70.0
518400,70,70.0
522000,70,70.0
525600,70,70.0
529200,70,70.0
532800,70,70.0
536400,71,71.0
540000,71,71.0
543600,71,71.0
547200,71,71.0
550800,71,71.0
554400,71,71.0
558000,71,71.0
561600,71,71.0
565200,71,71.0
568800,71,71.0
572400,71,71.0
576000,72,72.0
579600,72,72.0
583200,72,72.0
586800,72,72.0
590400,72,72.0
594000,72,72.0
597600,72,72.0
601200,72,72.0
604800,72,72.0
604800,72,72.0
