time,numberOfDiscoveredNodes,percentage
3600,7,7.000000000000001
7200,9,9.0
10800,12,12.0
14400,13,13.0
18000,14,14.000000000000002
21600,22,22.0
25200,24,24.0
28800,32,32.0
32400,34,34.0
36000,34,34.0
39600,35,35.0
43200,40,40.0
46800,40,40.0
50400,43,43.0
54000,46,46.0
57600,48,48.0
61200,49,49.0
64800,49,49.0
68400,54,54.0
72000,54,54.0
75600,56,56.00000000000001
79200,56,56.00000000000001
82800,56,56.00000000000001
86400,56,56.00000000000001
90000,56,56.00000000000001
93600,57,56.99999999999999
97200,61,61.0
100800,63,63.0
104400,63,63.0
108000,64,64.0
111600,65,65.0
115200,65,65.0
118800,65,65.0
122400,65,65.0
126000,67,67.0
129600,67,67.0
133200,67,67.0
136800,67,67.0
140400,67,67.0
144000,70,70.0
147600,71,71.0
151200,72,72.0
154800,72,72.0
158400,73,73.0
162000,73,73.0
165600,73,73.0
169200,74,74.0
172800,74,74.0
176400,75,75.0
180000,75,75.0
183600,75,75.0
187200,75,75.0
190800,75,75.0
194400,75,75.0
198000,76,76.0
201600,76,76.0
205200,77,77.0
208800,80,80.0
212400,80,80.0
216000,80,80.0
219600,80,80.0
223200,80,80.0
226800,80,80.0
230400,82,82.0
234000,82,82.0
237600,83,83.0
241200,83,83.0
244800,83,83.0
248400,88,88.0
252000,88,88.0
255600,88,88.0
259200,88,88.0
262800,88,88.0
266400,88,88.0
270000,89,89.0
273600,89,89.0
277200,89,89.0
280800,89,89.0
284400,89,89.0
288000,90,90.0
291600,90,90.0
295200,91,91.0
298800,91,91.0
302400,91,91.0
306000,91,91.0
309600,91,91.0
313200,91,91.0
316800,91,91.0
320400,91,91.0
324000,91,91.0
327600,91,91.0
331200,91,91.0
334800,91,91.0
338400,91,91.0
342000,91,91.0
345600,92,92.0
349200,92,92.0
352800,92,92.0
356400,93,93.0
360000,94,94.0
363600,94,94.0
367200,94,94.0
370800,94,94.0
374400,94,94.0
378000,94,94.0
381600,94,94.0
385200,94,94.0
388800,94,94.0
392400,95,95.0
396000,95,95.0
399600,95,95.0
403200,95,95.0
406800,95,95.0
410400,95,95.0
414000,95,95.0
417600,95,95.0
421200,95,95.0
424800,95,95.0
428400,95,95.0
432000,95,95.0
435600,95,95.0
439200,95,95.0
442800,95,95.0
446400,95,95.0
450000,96,96.0
453600,97,97.0
457200,97,97.0
460800,97,97.0
464400,97,97.0
468000,97,97.0
471600,98,98.0
475200,98,98.0
478800,98,98.0
482400,98,98.0
486000,98,98.0
489600,99,99.0
493200,100,100.0
496800,100,100.0
500400,100,100.0
504000,100,100.0
507600,100,100.0
511200,100,100.0
514800,100,100.0
518400,100,100.0
522000,100,100.0
525600,100,100.0
529200,100,100.0
532800,100,100.0
536400,100,100.0
540000,100,100.0
543600,100,100.0
547200,100,100.0
550800,100,100.0
554400,100,100.0
558000,100,100.0
561600,100,100.0
565200,100,100.0
568800,100,100.0
572400,100,100.0
576000,100,100.0
579600,100,100.0
583200,100,100.0
586800,100,100.0
590400,100,100.0
594000,100,100.0
597600,100,100.0
601200,100,100.0
604800,100,100.0
604800,100,100.0
