time,numberOfDiscoveredNodes,percentage
3600,0,0.0
7200,0,0.0
10800,0,0.0
14400,3,3.0
18000,8,8.0
21600,8,8.0
25200,8,8.0
28800,8,8.0
32400,8,8.0
36000,8,8.0
39600,8,8.0
43200,8,8.0
46800,8,8.0
50400,8,8.0
54000,8,8.0
57600,8,8.0
61200,10,10.0
64800,10,10.0
68400,10,10.0
72000,10,10.0
75600,10,10.0
79200,11,11.0
82800,11,11.0
86400,11,11.0
90000,11,11.0
93600,16,16.0
97200,16,16.0
100800,20,20.0
104400,20,20.0
108000,20,20.0
111600,20,20.0
115200,24,24.0
118800,28,28.000000000000004
122400,29,28.999999999999996
126000,29,28.999999999999996
129600,29,28.999999999999996
133200,37,37.0
136800,42,42.0
140400,42,42.0
144000,43,43.0
147600,43,43.0
151200,43,43.0
154800,43,43.0
158400,43,43.0
162000,43,43.0
165600,43,43.0
169200,43,43.0
172800,44,44.0
176400,45,45.0
180000,45,45.0
183600,52,52.0
187200,52,52.0
190800,52,52.0
194400,52,52.0
198000,53,53.0
201600,53,53.0
205200,53,53.0
208800,53,53.0
212400,53,53.0
216000,53,53.0
219600,53,53.0
223200,53,53.0
226800,53,53.0
230400,53,53.0
234000,53,53.0
237600,54,54.0
241200,54,54.0
244800,54,54.0
248400,54,54.0
252000,54,54.0
255600,54,54.0
259200,54,54.0
262800,54,54.0
266400,54,54.0
270000,54,54.0
273600,54,54.0
277200,56,56.00000000000001
280800,56,56.00000000000001
284400,56,56.00000000000001
288000,57,56.99999999999999
291600,57,56.99999999999999
295200,57,56.99999999999999
298800,57,56.99999999999999
302400,57,56.99999999999999
306000,58,57.99999999999999
309600,58,57.99999999999999
313200,58,57.99999999999999
316800,58,57.99999999999999
320400,59,59.0
324000,59,59.0
327600,59,59.0
331200,59,59.0
334800,59,59.0
338400,60,60.0
342000,61,61.0
345600,62,62.0
349200,63,63.0
352800,67,67.0
356400,67,67.0
360000,67,67.0
363600,67,67.0
367200,67,67.0
370800,67,67.0
374400,67,67.0
378000,67,67.0
381600,67,67.0
385200,67,67.0
388800,67,67.0
392400,67,67.0
396000,67,67.0
399600,67,67.0
403200,67,67.0
406800,67,67.0
410400,67,67.0
414000,67,67.0
417600,67,67.0
421200,71,71.0
424800,71,71.0
428400,71,71.0
432000,71,71.0
435600,71,71.0
439200,71,71.0
442800,71,71.0
446400,71,71.0
450000,71,71.0
453600,71,71.0
457200,71,71.0
460800,71,71.0
464400,71,71.0
468000,71,71.0
471600,71,71.0
475200,71,71.0
478800,71,71.0
482400,71,71.0
486000,71,71.0
489600,72,72.0
493200,72,72.0
496800,72,72.0
500400,72,72.0
504000,78,78.0
507600,78,78.0
511200,78,78.0
514800,78,78.0
518400,78,78.0
522000,78,78.0
525600,78,78.0
529200,78,78.0
532800,78,78.0
536400,78,78.0
540000,78,78.0
543600,78,78.0
547200,78,78.0
550800,78,78.0
554400,78,78.0
558000,78,78.0
561600,78,78.0
565200,78,78.0
568800,78,78.0
572400,78,78.0
576000,78,78.0
579600,79,79.0
583200,79,79.0
586800,79,79.0
590400,84,84.0
594000,85,85.0
597600,85,85.0
601200,85,85.0
604800,85,85.0
604800,85,85.0
