time,numberOfDiscoveredNodes,percentage
3600,0,0.0
7200,0,0.0
10800,0,0.0
14400,0,0.0
18000,8,8.0
21600,10,10.0
25200,10,10.0
28800,10,10.0
32400,10,10.0
36000,12,12.0
39600,19,19.0
43200,19,19.0
46800,22,22.0
50400,27,27.0
54000,28,28.000000000000004
57600,28,28.000000000000004
61200,28,28.000000000000004
64800,28,28.000000000000004
68400,28,28.000000000000004
72000,28,28.000000000000004
75600,30,30.0
79200,30,30.0
82800,30,30.0
86400,30,30.0
90000,31,31.0
93600,33,33.0
97200,35,35.0
100800,35,35.0
104400,37,37.0
108000,39,39.0
111600,39,39.0
115200,40,40.0
118800,40,40.0
122400,40,40.0
126000,45,45.0
129600,49,49.0
133200,49,49.0
136800,49,49.0
140400,49,49.0
144000,49,49.0
147600,49,49.0
151200,49,49.0
154800,49,49.0
158400,49,49.0
162000,50,50.0
165600,50,50.0
169200,50,50.0
172800,50,50.0
176400,50,50.0
180000,50,50.0
183600,50,50.0
187200,52,52.0
190800,52,52.0
194400,52,52.0
198000,52,52.0
201600,52,52.0
205200,52,52.0
208800,52,52.0
212400,53,53.0
216000,53,53.0
219600,53,53.0
223200,53,53.0
226800,53,53.0
230400,53,53.0
234000,53,53.0
237600,53,53.0
241200,53,53.0
244800,53,53.0
248400,53,53.0
252000,53,53.0
255600,53,53.0
259200,53,53.0
262800,53,53.0
266400,53,53.0
270000,53,53.0
273600,53,53.0
277200,53,53.0
280800,53,53.0
284400,53,53.0
288000,53,53.0
291600,54,54.0
295200,55,55.00000000000001
298800,55,55.00000000000001
302400,55,55.00000000000001
306000,55,55.00000000000001
309600,57,56.99999999999999
313200,57,56.99999999999999
316800,57,56.99999999999999
320400,57,56.99999999999999
324000,57,56.99999999999999
327600,59,59.0
331200,59,59.0
334800,59,59.0
338400,59,59.0
342000,63,63.0
345600,63,63.0
349200,66,66.0
352800,69,69.0
356400,69,69.0
360000,69,69.0
363600,69,69.0
367200,69,69.0
370800,70,70.0
374400,70,70.0
378000,70,70.0
381600,70,70.0
385200,71,71.0
388800,71,71.0
392400,71,71.0
396000,71,71.0
399600,72,72.0
403200,72,72.0
406800,73,73.0
410400,73,73.0
414000,73,73.0
417600,78,78.0
421200,79,79.0
424800,79,79.0
428400,79,79.0
432000,79,79.0
435600,79,79.0
439200,80,80.0
442800,80,80.0
446400,80,80.0
450000,80,80.0
453600,80,80.0
457200,80,80.0
460800,80,80.0
464400,80,80.0
468000,80,80.0
471600,80,80.0
475200,80,80.0
478800,80,80.0
482400,80,80.0
486000,80,80.0
489600,80,80.0
493200,80,80.0
496800,80,80.0
500400,80,80.0
504000,80,80.0
507600,80,80.0
511200,80,80.0
514800,80,80.0
518400,80,80.0
522000,80,80.0
525600,80,80.0
529200,80,80.0
532800,80,80.0
536400,80,80.0
540000,80,80.0
543600,80,80.0
547200,80,80.0
550800,80,80.0
554400,82,82.0
558000,82,82.0
561600,82,82.0
565200,82,82.0
568800,82,82.0
572400,84,84.0
576000,84,84.0
579600,84,84.0
583200,84,84.0
586800,84,84.0
590400,84,84.0
594000,84,84.0
597600,84,84.0
601200,84,84.0
604800,84,84.0
604800,84,84.0
