time,numberOfDiscoveredNodes,percentage
3600,0,0.0
7200,0,0.0
10800,0,0.0
14400,0,0.0
18000,4,4.0
21600,4,4.0
25200,4,4.0
28800,4,4.0
32400,4,4.0
36000,4,4.0
39600,4,4.0
43200,4,4.0
46800,4,4.0
50400,4,4.0
54000,4,4.0
57600,4,4.0
61200,4,4.0
64800,4,4.0
68400,5,5.0
72000,5,5.0
75600,6,6.0
79200,6,6.0
82800,6,6.0
86400,6,6.0
90000,6,6.0
93600,6,6.0
97200,6,6.0
100800,6,6.0
104400,6,6.0
108000,6,6.0
111600,6,6.0
115200,6,6.0
118800,6,6.0
122400,6,6.0
126000,6,6.0
129600,6,6.0
133200,6,6.0
136800,6,6.0
140400,6,6.0
144000,6,6.0
147600,6,6.0
151200,6,6.0
154800,6,6.0
158400,6,6.0
162000,6,6.0
165600,6,6.0
169200,6,6.0
172800,6,6.0
176400,6,6.0
180000,6,6.0
183600,9,9.0
187200,9,9.0
190800,9,9.0
194400,10,10.0
198000,10,10.0
201600,10,10.0
205200,10,10.0
208800,10,10.0
212400,10,10.0
216000,10,10.0
219600,10,10.0
223200,10,10.0
226800,13,13.0
230400,13,13.0
234000,13,13.0
237600,13,13.0
241200,13,13.0
244800,15,15.0
248400,15,15.0
252000,15,15.0
255600,15,15.0
259200,15,15.0
262800,15,15.0
266400,15,15.0
270000,15,15.0
273600,15,15.0
277200,15,15.0
280800,15,15.0
284400,15,15.0
288000,15,15.0
291600,15,15.0
295200,15,15.0
298800,15,15.0
302400,16,16.0
306000,16,16.0
309600,16,16.0
313200,16,16.0
316800,16,16.0
320400,16,16.0
324000,16,16.0
327600,16,16.0
331200,16,16.0
334800,16,16.0
338400,16,16.0
342000,16,16.0
345600,16,16.0
349200,16,16.0
352800,16,16.0
356400,16,16.0
360000,16,16.0
363600,16,16.0
367200,16,16.0
370800,16,16.0
374400,16,16.0
378000,16,16.0
381600,16,16.0
385200,16,16.0
388800,16,16.0
392400,16,16.0
396000,16,16.0
399600,16,16.0
403200,16,16.0
406800,16,16.0
410400,16,16.0
414000,16,16.0
417600,16,16.0
421200,16,16.0
424800,16,16.0
428400,16,16.0
432000,16,16.0
435600,16,16.0
439200,16,16.0
442800,16,16.0
446400,17,17.0
450000,17,17.0
453600,17,17.0
457200,19,19.0
460800,19,19.0
464400,19,19.0
468000,19,19.0
471600,20,20.0
475200,23,23.0
478800,24,24.0
482400,24,24.0
486000,24,24.0
489600,24,24.0
493200,29,28.999999999999996
496800,29,28.999999999999996
500400,29,28.999999999999996
504000,29,28.999999999999996
507600,29,28.999999999999996
511200,29,28.999999999999996
514800,29,28.999999999999996
518400,29,28.999999999999996
522000,29,28.999999999999996
525600,29,28.999999999999996
529200,29,28.999999999999996
532800,29,28.999999999999996
536400,29,28.999999999999996
540000,29,28.999999999999996
543600,29,28.999999999999996
547200,29,28.999999999999996
550800,29,28.999999999999996
554400,29,28.999999999999996
558000,29,28.999999999999996
561600,29,28.999999999999996
565200,29,28.999999999999996
568800,29,28.999999999999996
572400,29,28.999999999999996
576000,29,28.999999999999996
579600,29,28.999999999999996
583200,29,28.999999999999996
586800,29,28.999999999999996
590400,29,28.999999999999996
594000,29,28.999999999999996
597600,29,28.999999999999996
601200,29,28.999999999999996
604800,29,28.999999999999996
604800,29,28.999999999999996
