time,numberOfDiscoveredNodes,percentage
3600,0,0.0
7200,0,0.0
10800,0,0.0
14400,0,0.0
18000,0,0.0
21600,5,5.0
25200,5,5.0
28800,7,7.000000000000001
32400,7,7.000000000000001
36000,7,7.000000000000001
39600,7,7.000000000000001
43200,7,7.000000000000001
46800,7,7.000000000000001
50400,7,7.000000000000001
54000,7,7.000000000000001
57600,7,7.000000000000001
61200,7,7.000000000000001
64800,7,7.000000000000001
68400,7,7.000000000000001
72000,7,7.000000000000001
75600,9,9.0
79200,12,12.0
82800,17,17.0
86400,17,17.0
90000,17,17.0
93600,17,17.0
97200,17,17.0
100800,17,17.0
104400,17,17.0
108000,17,17.0
111600,17,17.0
115200,17,17.0
118800,17,17.0
122400,17,17.0
126000,17,17.0
129600,17,17.0
133200,17,17.0
136800,17,17.0
140400,17,17.0
144000,17,17.0
147600,17,17.0
151200,17,17.0
154800,17,17.0
158400,17,17.0
162000,17,17.0
165600,17,17.0
169200,17,17.0
172800,18,18.0
176400,18,18.0
180000,18,18.0
183600,18,18.0
187200,18,18.0
190800,18,18.0
194400,18,18.0
198000,18,18.0
201600,18,18.0
205200,18,18.0
208800,18,18.0
212400,18,18.0
216000,18,18.0
219600,18,18.0
223200,18,18.0
226800,18,18.0
230400,18,18.0
234000,18,18.0
237600,18,18.0
241200,19,19.0
244800,19,19.0
248400,19,19.0
252000,19,19.0
255600,19,19.0
259200,19,19.0
262800,19,19.0
266400,19,19.0
270000,19,19.0
273600,19,19.0
277200,19,19.0
280800,19,19.0
284400,19,19.0
288000,19,19.0
291600,19,19.0
295200,19,19.0
298800,19,19.0
302400,19,19.0
306000,19,19.0
309600,19,19.0
313200,19,19.0
316800,19,19.0
320400,23,23.0
324000,23,23.0
327600,23,23.0
331200,23,23.0
334800,24,24.0
338400,25,25.0
342000,25,25.0
345600,25,25.0
349200,25,25.0
352800,25,25.0
356400,25,25.0
360000,25,25.0
363600,25,25.0
367200,25,25.0
370800,25,25.0
374400,25,25.0
378000,25,25.0
381600,27,27.0
385200,27,27.0
388800,27,27.0
392400,27,27.0
396000,27,27.0
399600,27,27.0
403200,27,27.0
406800,27,27.0
410400,27,27.0
414000,27,27.0
417600,27,27.0
421200,27,27.0
424800,27,27.0
428400,27,27.0
432000,27,27.0
435600,27,27.0
439200,27,27.0
442800,27,27.0
446400,27,27.0
450000,27,27.0
453600,27,27.0
457200,27,27.0
460800,27,27.0
464400,27,27.0
468000,27,27.0
471600,27,27.0
475200,27,27.0
478800,27,27.0
482400,27,27.0
486000,27,27.0
489600,27,27.0
493200,27,27.0
496800,29,28.999999999999996
500400,32,32.0
504000,32,32.0
507600,32,32.0
511200,32,32.0
514800,32,32.0
518400,32,32.0
522000,32,32.0
525600,32,32.0
529200,32,32.0
532800,32,32.0
536400,32,32.0
540000,32,32.0
543600,32,32.0
547200,32,32.0
550800,32,32.0
554400,32,32.0
558000,32,32.0
561600,35,35.0
565200,35,35.0
568800,35,35.0
572400,35,35.0
576000,35,35.0
579600,37,37.0
583200,37,37.0
586800,37,37.0
590400,37,37.0
594000,37,37.0
597600,37,37.0
601200,37,37.0
604800,37,37.0
604800,37,37.0
