time,numberOfDiscoveredNodes,percentage
3600,0,0.0
7200,0,0.0
10800,0,0.0
14400,0,0.0
18000,0,0.0
21600,0,0.0
25200,0,0.0
28800,0,0.0
32400,0,0.0
36000,0,0.0
39600,0,0.0
43200,4,4.0
46800,7,7.000000000000001
50400,7,7.000000000000001
54000,7,7.000000000000001
57600,7,7.000000000000001
61200,7,7.000000000000001
64800,7,7.000000000000001
68400,7,7.000000000000001
72000,7,7.000000000000001
75600,7,7.000000000000001
79200,7,7.000000000000001
82800,7,7.000000000000001
86400,7,7.000000000000001
90000,7,7.000000000000001
93600,7,7.000000000000001
97200,7,7.000000000000001
100800,7,7.000000000000001
104400,7,7.000000000000001
108000,7,7.000000000000001
111600,7,7.000000000000001
115200,7,7.000000000000001
118800,8,8.0
122400,8,8.0
126000,8,8.0
129600,8,8.0
133200,8,8.0
136800,8,8.0
140400,8,8.0
144000,10,10.0
147600,10,10.0
151200,10,10.0
154800,11,11.0
158400,13,13.0
162000,14,14.000000000000002
165600,17,17.0
169200,17,17.0
172800,17,17.0
176400,19,19.0
180000,19,19.0
183600,19,19.0
187200,19,19.0
190800,19,19.0
194400,19,19.0
198000,19,19.0
201600,19,19.0
205200,19,19.0
208800,19,19.0
212400,19,19.0
216000,19,19.0
219600,19,19.0
223200,19,19.0
226800,19,19.0
230400,19,19.0
234000,19,19.0
237600,26,26.0
241200,27,27.0
244800,29,28.999999999999996
248400,29,28.999999999999996
252000,29,28.999999999999996
255600,29,28.999999999999996
259200,29,28.999999999999996
262800,29,28.999999999999996
266400,29,28.999999999999996
270000,29,28.999999999999996
273600,29,28.999999999999996
277200,29,28.999999999999996
280800,30,30.0
284400,30,30.0
288000,30,30.0
291600,30,30.0
295200,30,30.0
298800,30,30.0
302400,31,31.0
306000,31,31.0
309600,31,31.0
313200,31,31.0
316800,31,31.0
320400,31,31.0
324000,31,31.0
327600,31,31.0
331200,31,31.0
334800,31,31.0
338400,31,31.0
342000,31,31.0
345600,31,31.0
349200,31,31.0
352800,31,31.0
356400,31,31.0
360000,31,31.0
363600,31,31.0
367200,31,31.0
370800,31,31.0
374400,32,32.0
378000,32,32.0
381600,32,32.0
385200,32,32.0
388800,32,32.0
392400,32,32.0
396000,32,32.0
399600,34,34.0
403200,35,35.0
406800,37,37.0
410400,37,37.0
414000,37,37.0
417600,37,37.0
421200,37,37.0
424800,37,37.0
428400,37,37.0
432000,37,37.0
435600,37,37.0
439200,37,37.0
442800,37,37.0
446400,37,37.0
450000,37,37.0
453600,37,37.0
457200,37,37.0
460800,37,37.0
464400,37,37.0
468000,37,37.0
471600,37,37.0
475200,37,37.0
478800,37,37.0
482400,38,38.0
486000,38,38.0
489600,38,38.0
493200,38,38.0
496800,38,38.0
500400,38,38.0
504000,38,38.0
507600,38,38.0
511200,38,38.0
514800,38,38.0
518400,38,38.0
522000,38,38.0
525600,38,38.0
529200,38,38.0
532800,38,38.0
536400,38,38.0
540000,38,38.0
543600,38,38.0
547200,38,38.0
550800,38,38.0
554400,38,38.0
558000,38,38.0
561600,38,38.0
565200,42,42.0
568800,44,44.0
572400,44,44.0
576000,44,44.0
579600,44,44.0
583200,47,47.0
586800,47,47.0
590400,47,47.0
594000,47,47.0
597600,47,47.0
601200,47,47.0
604800,47,47.0
604800,47,47.0
