time,numberOfDiscoveredNodes,percentage
3600,8,8.0
7200,8,8.0
10800,12,12.0
14400,12,12.0
18000,15,15.0
21600,17,17.0
25200,17,17.0
28800,17,17.0
32400,20,20.0
36000,21,21.0
39600,21,21.0
43200,21,21.0
46800,24,24.0
50400,24,24.0
54000,24,24.0
57600,24,24.0
61200,24,24.0
64800,26,26.0
68400,26,26.0
72000,27,27.0
75600,27,27.0
79200,27,27.0
82800,32,32.0
86400,32,32.0
90000,33,33.0
93600,39,39.0
97200,40,40.0
100800,41,41.0
104400,43,43.0
108000,44,44.0
111600,44,44.0
115200,56,56.00000000000001
118800,64,64.0
122400,64,64.0
126000,67,67.0
129600,67,67.0
133200,67,67.0
136800,67,67.0
140400,69,69.0
144000,70,70.0
147600,70,70.0
151200,70,70.0
154800,72,72.0
158400,72,72.0
162000,72,72.0
165600,73,73.0
169200,74,74.0
172800,74,74.0
176400,74,74.0
180000,74,74.0
183600,76,76.0
187200,76,76.0
190800,76,76.0
194400,76,76.0
198000,76,76.0
201600,77,77.0
205200,77,77.0
208800,77,77.0
212400,78,78.0
216000,78,78.0
219600,78,78.0
223200,78,78.0
226800,79,79.0
230400,79,79.0
234000,79,79.0
237600,80,80.0
241200,80,80.0
244800,80,80.0
248400,80,80.0
252000,80,80.0
255600,80,80.0
259200,80,80.0
262800,80,80.0
266400,80,80.0
270000,80,80.0
273600,80,80.0
277200,80,80.0
280800,80,80.0
284400,81,81.0
288000,82,82.0
291600,82,82.0
295200,82,82.0
298800,82,82.0
302400,82,82.0
306000,82,82.0
309600,82,82.0
313200,82,82.0
316800,82,82.0
320400,82,82.0
324000,82,82.0
327600,82,82.0
331200,82,82.0
334800,82,82.0
338400,82,82.0
342000,82,82.0
345600,82,82.0
349200,82,82.0
352800,82,82.0
356400,83,83.0
360000,83,83.0
363600,83,83.0
367200,83,83.0
370800,83,83.0
374400,83,83.0
378000,83,83.0
381600,83,83.0
385200,83,83.0
388800,83,83.0
392400,83,83.0
396000,83,83.0
399600,83,83.0
403200,83,83.0
406800,83,83.0
410400,83,83.0
414000,83,83.0
417600,83,83.0
421200,83,83.0
424800,83,83.0
428400,83,83.0
432000,83,83.0
435600,83,83.0
439200,83,83.0
442800,83,83.0
446400,83,83.0
450000,83,83.0
453600,83,83.0
457200,83,83.0
460800,83,83.0
464400,83,83.0
468000,83,83.0
471600,83,83.0
475200,83,83.0
478800,83,83.0
482400,83,83.0
486000,83,83.0
489600,83,83.0
493200,83,83.0
496800,83,83.0
500400,83,83.0
504000,83,83.0
507600,83,83.0
511200,83,83.0
514800,83,83.0
518400,83,83.0
522000,83,83.0
525600,83,83.0
529200,83,83.0
532800,83,83.0
536400,83,83.0
540000,83,83.0
543600,83,83.0
547200,83,83.0
550800,83,83.0
554400,83,83.0
558000,83,83.0
561600,83,83.0
565200,83,83.0
568800,83,83.0
572400,83,83.0
576000,83,83.0
579600,84,84.0
583200,93,93.0
586800,95,95.0
590400,95,95.0
594000,96,96.0
597600,96,96.0
601200,96,96.0
604800,96,96.0
604800,96,96.0
