time,numberOfDiscoveredNodes,percentage
3600,0,0.0
7200,1,1.0
10800,1,1.0
14400,1,1.0
18000,4,4.0
21600,4,4.0
25200,11,11.0
28800,14,14.000000000000002
32400,17,17.0
36000,17,17.0
39600,18,18.0
43200,18,18.0
46800,18,18.0
50400,18,18.0
54000,23,23.0
57600,25,25.0
61200,25,25.0
64800,25,25.0
68400,29,28.999999999999996
72000,32,32.0
75600,32,32.0
79200,34,34.0
82800,34,34.0
86400,39,39.0
90000,44,44.0
93600,48,48.0
97200,50,50.0
100800,50,50.0
104400,50,50.0
108000,50,50.0
111600,50,50.0
115200,51,51.0
118800,51,51.0
122400,51,51.0
126000,51,51.0
129600,51,51.0
133200,52,52.0
136800,52,52.0
140400,52,52.0
144000,54,54.0
147600,59,59.0
151200,59,59.0
154800,59,59.0
158400,59,59.0
162000,59,59.0
165600,60,60.0
169200,60,60.0
172800,60,60.0
176400,61,61.0
180000,62,62.0
183600,62,62.0
187200,62,62.0
190800,63,63.0
194400,63,63.0
198000,64,64.0
201600,64,64.0
205200,64,64.0
208800,66,66.0
212400,66,66.0
216000,66,66.0
219600,68,68.0
223200,72,72.0
226800,72,72.0
230400,72,72.0
234000,72,72.0
237600,72,72.0
241200,72,72.0
244800,74,74.0
248400,74,74.0
252000,74,74.0
255600,74,74.0
259200,74,74.0
262800,74,74.0
266400,74,74.0
270000,74,74.0
273600,74,74.0
277200,74,74.0
280800,74,74.0
284400,75,75.0
288000,75,75.0
291600,75,75.0
295200,75,75.0
298800,75,75.0
302400,75,75.0
306000,75,75.0
309600,78,78.0
313200,78,78.0
316800,79,79.0
320400,79,79.0
324000,80,80.0
327600,82,82.0
331200,83,83.0
334800,83,83.0
338400,83,83.0
342000,83,83.0
345600,83,83.0
349200,83,83.0
352800,83,83.0
356400,83,83.0
360000,83,83.0
363600,83,83.0
367200,83,83.0
370800,83,83.0
374400,83,83.0
378000,83,83.0
381600,83,83.0
385200,83,83.0
388800,83,83.0
392400,83,83.0
396000,83,83.0
399600,83,83.0
403200,83,83.0
406800,83,83.0
410400,83,83.0
414000,83,83.0
417600,83,83.0
421200,85,85.0
424800,85,85.0
428400,85,85.0
432000,85,85.0
435600,85,85.0
439200,85,85.0
442800,85,85.0
446400,85,85.0
450000,85,85.0
453600,85,85.0
457200,85,85.0
460800,85,85.0
464400,85,85.0
468000,85,85.0
471600,85,85.0
475200,85,85.0
478800,85,85.0
482400,85,85.0
486000,85,85.0
489600,85,85.0
493200,85,85.0
496800,85,85.0
500400,85,85.0
504000,85,85.0
507600,85,85.0
511200,85,85.0
514800,85,85.0
518400,85,85.0
522000,85,85.0
525600,85,85.0
529200,85,85.0
532800,85,85.0
536400,85,85.0
540000,85,85.0
543600,85,85.0
547200,85,85.0
550800,85,85.0
554400,85,85.0
558000,86,86.0
561600,86,86.0
565200,86,86.0
568800,86,86.0
572400,86,86.0
576000,86,86.0
579600,86,86.0
583200,86,86.0
586800,86,86.0
590400,86,86.0
594000,86,86.0
597600,86,86.0
601200,86,86.0
604800,86,86.0
604800,86,86.0
