time,numberOfDiscoveredNodes,percentage
3600,2,2.0
7200,2,2.0
10800,9,9.0
14400,11,11.0
18000,11,11.0
21600,13,13.0
25200,13,13.0
28800,13,13.0
32400,13,13.0
36000,13,13.0
39600,13,13.0
43200,13,13.0
46800,15,15.0
50400,15,15.0
54000,16,16.0
57600,19,19.0
61200,20,20.0
64800,20,20.0
68400,21,21.0
72000,22,22.0
75600,24,24.0
79200,25,25.0
82800,28,28.000000000000004
86400,30,30.0
90000,30,30.0
93600,33,33.0
97200,34,34.0
100800,34,34.0
104400,34,34.0
108000,36,36.0
111600,38,38.0
115200,39,39.0
118800,40,40.0
122400,40,40.0
126000,40,40.0
129600,40,40.0
133200,42,42.0
136800,42,42.0
140400,44,44.0
144000,44,44.0
147600,44,44.0
151200,44,44.0
154800,44,44.0
158400,44,44.0
162000,44,44.0
165600,44,44.0
169200,44,44.0
172800,44,44.0
176400,44,44.0
180000,44,44.0
183600,44,44.0
187200,44,44.0
190800,45,45.0
194400,45,45.0
198000,46,46.0
201600,46,46.0
205200,46,46.0
208800,46,46.0
212400,47,47.0
216000,47,47.0
219600,47,47.0
223200,47,47.0
226800,47,47.0
230400,47,47.0
234000,47,47.0
237600,48,48.0
241200,48,48.0
244800,48,48.0
248400,48,48.0
252000,48,48.0
255600,48,48.0
259200,48,48.0
262800,48,48.0
266400,48,48.0
270000,48,48.0
273600,49,49.0
277200,49,49.0
280800,49,49.0
284400,49,49.0
288000,50,50.0
291600,50,50.0
295200,51,51.0
298800,51,51.0
302400,51,51.0
306000,51,51.0
309600,51,51.0
313200,54,54.0
316800,55,55.00000000000001
320400,55,55.00000000000001
324000,55,55.00000000000001
327600,55,55.00000000000001
331200,55,55.00000000000001
334800,55,55.00000000000001
338400,55,55.00000000000001
342000,56,56.00000000000001
345600,57,56.99999999999999
349200,57,56.99999999999999
352800,57,56.99999999999999
356400,58,57.99999999999999
360000,58,57.99999999999999
363600,58,57.99999999999999
367200,58,57.99999999999999
370800,58,57.99999999999999
374400,58,57.99999999999999
378000,58,57.99999999999999
381600,58,57.99999999999999
385200,58,57.99999999999999
388800,58,57.99999999999999
392400,58,57.99999999999999
396000,58,57.99999999999999
399600,58,57.99999999999999
403200,63,63.0
406800,63,63.0
410400,63,63.0
414000,64,64.0
417600,64,64.0
421200,64,64.0
424800,64,64.0
428400,64,64.0
432000,64,64.0
435600,64,64.0
439200,64,64.0
442800,66,66.0
446400,66,66.0
450000,69,69.0
453600,69,69.0
457200,69,69.0
460800,70,70.0
464400,70,70.0
468000,70,70.0
471600,70,70.0
475200,70,70.0
478800,73,73.0
482400,73,73.0
486000,77,77.0
489600,79,79.0
493200,79,79.0
496800,79,79.0
500400,79,79.0
504000,80,80.0
507600,80,80.0
511200,80,80.0
514800,80,80.0
518400,80,80.0
522000,80,80.0
525600,80,80.0
529200,80,80.0
532800,81,81.0
536400,81,81.0
540000,81,81.0
543600,81,81.0
547200,81,81.0
550800,81,81.0
554400,81,81.0
558000,82,82.0
561600,82,82.0
565200,82,82.0
568800,82,82.0
572400,82,82.0
576000,82,82.0
579600,82,82.0
583200,83,83.0
586800,83,83.0
590400,83,83.0
594000,83,83.0
597600,83,83.0
601200,83,83.0
604800,83,83.0
604800,83,83.0
