time,numberOfDiscoveredNodes,percentage
3600,1,1.0
7200,1,1.0
10800,3,3.0
14400,3,3.0
18000,11,11.0
21600,13,13.0
25200,15,15.0
28800,15,15.0
32400,20,20.0
36000,24,24.0
39600,24,24.0
43200,30,30.0
46800,30,30.0
50400,30,30.0
54000,32,32.0
57600,36,36.0
61200,39,39.0
64800,39,39.0
68400,39,39.0
72000,42,42.0
75600,42,42.0
79200,42,42.0
82800,42,42.0
86400,43,43.0
90000,45,45.0
93600,45,45.0
97200,45,45.0
100800,50,50.0
104400,55,55.00000000000001
108000,56,56.00000000000001
111600,57,56.99999999999999
115200,58,57.99999999999999
118800,58,57.99999999999999
122400,58,57.99999999999999
126000,58,57.99999999999999
129600,58,57.99999999999999
133200,58,57.99999999999999
136800,58,57.99999999999999
140400,59,59.0
144000,59,59.0
147600,59,59.0
151200,59,59.0
154800,59,59.0
158400,59,59.0
162000,59,59.0
165600,59,59.0
169200,61,61.0
172800,61,61.0
176400,61,61.0
180000,61,61.0
183600,61,61.0
187200,61,61.0
190800,62,62.0
194400,62,62.0
198000,62,62.0
201600,63,63.0
205200,65,65.0
208800,66,66.0
212400,68,68.0
216000,70,70.0
219600,70,70.0
223200,70,70.0
226800,71,71.0
230400,72,72.0
234000,72,72.0
237600,72,72.0
241200,72,72.0
244800,74,74.0
248400,74,74.0
252000,74,74.0
255600,74,74.0
259200,74,74.0
262800,75,75.0
266400,76,76.0
270000,76,76.0
273600,76,76.0
277200,79,79.0
280800,80,80.0
284400,80,80.0
288000,81,81.0
291600,81,81.0
295200,81,81.0
298800,81,81.0
302400,82,82.0
306000,84,84.0
309600,86,86.0
313200,86,86.0
316800,86,86.0
320400,87,87.0
324000,87,87.0
327600,89,89.0
331200,89,89.0
334800,89,89.0
338400,89,89.0
342000,89,89.0
345600,89,89.0
349200,89,89.0
352800,89,89.0
356400,91,91.0
360000,91,91.0
363600,91,91.0
367200,91,91.0
370800,91,91.0
374400,91,91.0
378000,91,91.0
381600,91,91.0
385200,91,91.0
388800,91,91.0
392400,91,91.0
396000,91,91.0
399600,91,91.0
403200,91,91.0
406800,91,91.0
410400,91,91.0
414000,91,91.0
417600,91,91.0
421200,91,91.0
424800,93,93.0
428400,93,93.0
432000,93,93.0
435600,93,93.0
439200,93,93.0
442800,93,93.0
446400,94,94.0
450000,94,94.0
453600,94,94.0
457200,94,94.0
460800,94,94.0
464400,94,94.0
468000,94,94.0
471600,94,94.0
475200,95,95.0
478800,95,95.0
482400,95,95.0
486000,95,95.0
489600,95,95.0
493200,95,95.0
496800,95,95.0
500400,96,96.0
504000,96,96.0
507600,96,96.0
511200,96,96.0
514800,96,96.0
518400,96,96.0
522000,96,96.0
525600,96,96.0
529200,96,96.0
532800,96,96.0
536400,96,96.0
540000,96,96.0
543600,96,96.0
547200,97,97.0
550800,97,97.0
554400,97,97.0
558000,97,97.0
561600,97,97.0
565200,97,97.0
568800,97,97.0
572400,97,97.0
576000,97,97.0
579600,97,97.0
583200,97,97.0
586800,97,97.0
590400,97,97.0
594000,97,97.0
597600,97,97.0
601200,97,97.0
604800,97,97.0
604800,97,97.0
