time,numberOfDiscoveredNodes,percentage
3600,0,0.0
7200,0,0.0
10800,1,1.0
14400,3,3.0
18000,3,3.0
21600,5,5.0
25200,7,7.000000000000001
28800,9,9.0
32400,16,16.0
36000,19,19.0
39600,19,19.0
43200,19,19.0
46800,23,23.0
50400,29,28.999999999999996
54000,29,28.999999999999996
57600,31,31.0
61200,33,33.0
64800,34,34.0
68400,34,34.0
72000,35,35.0
75600,39,39.0
79200,43,43.0
82800,43,43.0
86400,43,43.0
90000,43,43.0
93600,43,43.0
97200,43,43.0
100800,46,46.0
104400,46,46.0
108000,46,46.0
111600,46,46.0
115200,46,46.0
118800,46,46.0
122400,46,46.0
126000,46,46.0
129600,48,48.0
133200,48,48.0
136800,48,48.0
140400,48,48.0
144000,48,48.0
147600,48,48.0
151200,48,48.0
154800,50,50.0
158400,50,50.0
162000,50,50.0
165600,50,50.0
169200,51,51.0
172800,51,51.0
176400,51,51.0
180000,51,51.0
183600,51,51.0
187200,53,53.0
190800,53,53.0
194400,53,53.0
198000,60,60.0
201600,63,63.0
205200,67,67.0
208800,73,73.0
212400,75,75.0
216000,75,75.0
219600,75,75.0
223200,75,75.0
226800,75,75.0
230400,77,77.0
234000,77,77.0
237600,79,79.0
241200,79,79.0
244800,79,79.0
248400,79,79.0
252000,79,79.0
255600,79,79.0
259200,79,79.0
262800,79,79.0
266400,79,79.0
270000,79,79.0
273600,79,79.0
277200,79,79.0
280800,79,79.0
284400,79,79.0
288000,79,79.0
291600,79,79.0
295200,79,79.0
298800,80,80.0
302400,80,80.0
306000,80,80.0
309600,80,80.0
313200,80,80.0
316800,80,80.0
320400,80,80.0
324000,80,80.0
327600,80,80.0
331200,81,81.0
334800,81,81.0
338400,82,82.0
342000,82,82.0
345600,82,82.0
349200,82,82.0
352800,82,82.0
356400,82,82.0
360000,83,83.0
363600,84,84.0
367200,84,84.0
370800,84,84.0
374400,84,84.0
378000,84,84.0
381600,84,84.0
385200,84,84.0
388800,84,84.0
392400,84,84.0
396000,84,84.0
399600,84,84.0
403200,84,84.0
406800,84,84.0
410400,84,84.0
414000,84,84.0
417600,84,84.0
421200,84,84.0
424800,84,84.0
428400,84,84.0
432000,84,84.0
435600,84,84.0
439200,84,84.0
442800,84,84.0
446400,84,84.0
450000,84,84.0
453600,84,84.0
457200,84,84.0
460800,84,84.0
464400,84,84.0
468000,84,84.0
471600,84,84.0
475200,84,84.0
478800,84,84.0
482400,84,84.0
486000,86,86.0
489600,87,87.0
493200,87,87.0
496800,87,87.0
500400,87,87.0
504000,87,87.0
507600,87,87.0
511200,87,87.0
514800,87,87.0
518400,89,89.0
522000,89,89.0
525600,89,89.0
529200,89,89.0
532800,89,89.0
536400,89,89.0
540000,89,89.0
543600,89,89.0
547200,89,89.0
550800,89,89.0
554400,89,89.0
558000,89,89.0
561600,89,89.0
565200,89,89.0
568800,89,89.0
572400,89,89.0
576000,89,89.0
579600,89,89.0
583200,89,89.0
586800,89,89.0
590400,89,89.0
594000,89,89.0
597600,89,89.0
601200,89,89.0
604800,89,89.0
604800,89,89.0
