time,numberOfDiscoveredNodes,percentage
3600,1,1.0
7200,6,6.0
10800,9,9.0
14400,10,10.0
18000,11,11.0
21600,11,11.0
25200,11,11.0
28800,13,13.0
32400,13,13.0
36000,14,14.000000000000002
39600,14,14.000000000000002
43200,18,18.0
46800,18,18.0
50400,18,18.0
54000,20,20.0
57600,20,20.0
61200,20,20.0
64800,20,20.0
68400,20,20.0
72000,21,21.0
75600,21,21.0
79200,21,21.0
82800,22,22.0
86400,22,22.0
90000,22,22.0
93600,22,22.0
97200,22,22.0
100800,22,22.0
104400,22,22.0
108000,22,22.0
111600,22,22.0
115200,22,22.0
118800,22,22.0
122400,22,22.0
126000,22,22.0
129600,22,22.0
133200,22,22.0
136800,22,22.0
140400,22,22.0
144000,22,22.0
147600,22,22.0
151200,22,22.0
154800,25,25.0
158400,26,26.0
162000,28,28.000000000000004
165600,32,32.0
169200,32,32.0
172800,33,33.0
176400,33,33.0
180000,33,33.0
183600,33,33.0
187200,33,33.0
190800,33,33.0
194400,33,33.0
198000,33,33.0
201600,33,33.0
205200,33,33.0
208800,33,33.0
212400,34,34.0
216000,34,34.0
219600,37,37.0
223200,37,37.0
226800,37,37.0
230400,37,37.0
234000,37,37.0
237600,37,37.0
241200,38,38.0
244800,38,38.0
248400,38,38.0
252000,38,38.0
255600,38,38.0
259200,38,38.0
262800,38,38.0
266400,38,38.0
270000,38,38.0
273600,38,38.0
277200,38,38.0
280800,38,38.0
284400,38,38.0
288000,38,38.0
291600,38,38.0
295200,38,38.0
298800,38,38.0
302400,38,38.0
306000,38,38.0
309600,38,38.0
313200,38,38.0
316800,38,38.0
320400,38,38.0
324000,38,38.0
327600,38,38.0
331200,38,38.0
334800,38,38.0
338400,38,38.0
342000,38,38.0
345600,38,38.0
349200,38,38.0
352800,38,38.0
356400,38,38.0
360000,38,38.0
363600,38,38.0
367200,41,41.0
370800,41,41.0
374400,41,41.0
378000,41,41.0
381600,41,41.0
385200,43,43.0
388800,49,49.0
392400,50,50.0
396000,55,55.00000000000001
399600,56,56.00000000000001
403200,57,56.99999999999999
406800,59,59.0
410400,59,59.0
414000,59,59.0
417600,59,59.0
421200,62,62.0
424800,62,62.0
428400,62,62.0
432000,62,62.0
435600,64,64.0
439200,65,65.0
442800,65,65.0
446400,65,65.0
450000,65,65.0
453600,66,66.0
457200,66,66.0
460800,66,66.0
464400,66,66.0
468000,67,67.0
471600,67,67.0
475200,67,67.0
478800,67,67.0
482400,67,67.0
486000,67,67.0
489600,67,67.0
493200,68,68.0
496800,68,68.0
500400,68,68.0
504000,68,68.0
507600,68,68.0
511200,68,68.0
514800,68,68.0
518400,68,68.0
522000,68,68.0
525600,68,68.0
529200,68,68.0
532800,68,68.0
536400,68,68.0
540000,69,69.0
543600,69,69.0
547200,71,71.0
550800,71,71.0
554400,71,71.0
558000,71,71.0
561600,71,71.0
565200,71,71.0
568800,71,71.0
572400,71,71.0
576000,71,71.0
579600,71,71.0
583200,71,71.0
586800,71,71.0
590400,71,71.0
594000,71,71.0
597600,71,71.0
601200,71,71.0
604800,71,71.0
604800,71,71.0
